"name","type","class","exported","generic","args","package","priority","Rversion"
"Sitka","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"Sitka89","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"Skye","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"Traffic","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"UScereal","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"UScrime","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"VA","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"abbey","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"accdeaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"addterm","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.9.1"
"anorexia","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"area","closure","function","TRUE","FALSE","(f, a, b, ..., fa = f(a, ...), fb = f(b, ...), limit = 10,     eps = 1e-05) ","MASS","recommended","1.9.1"
"as.fractions","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.9.1"
"austres","double","ts","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"bacteria","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"bandwidth.nrd","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.9.1"
"bcv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","recommended","1.9.1"
"beav1","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"beav2","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"biopsy","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"birthwt","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"boxcox","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.9.1"
"cabbages","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"caith","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"cats","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"cement","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"chem","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"con2tr","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","1.9.1"
"contr.sdif","closure","function","TRUE","FALSE","(n, contrasts = TRUE) ","MASS","recommended","1.9.1"
"coop","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"corresp","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.9.1"
"cov.mcd","closure","function","TRUE","FALSE","(...) ","MASS","recommended","1.9.1"
"cov.mve","closure","function","TRUE","FALSE","(...) ","MASS","recommended","1.9.1"
"cov.rob","closure","function","TRUE","FALSE","(x, cor = FALSE, quantile.used = floor((n + p + 1)/2),     method = c(""mve"", ""mcd"", ""classical""), nsamp = ""best"", seed) ","MASS","recommended","1.9.1"
"cov.trob","closure","function","TRUE","FALSE","(x, wt = rep(1, n), cor = FALSE, center = TRUE, nu = 5,     maxit = 25, tol = 0.01) ","MASS","recommended","1.9.1"
"cpus","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"crabs","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"deaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"denumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.9.1"
"denumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.9.1"
"dose.p","closure","function","TRUE","FALSE","(obj, cf = 1:2, p = 0.5) ","MASS","recommended","1.9.1"
"drivers","double","ts","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"dropterm","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.9.1"
"eagles","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"enlist","closure","function","TRUE","FALSE","(vec) ","MASS","recommended","1.9.1"
"epil","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"eqscplot","closure","function","TRUE","FALSE","(x, y, ratio = 1, tol = 0.04, uin, xlim = range(x[is.finite(x)]),     ylim = range(y[is.finite(y)]), xlab, ylab, ...) ","MASS","recommended","1.9.1"
"farms","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"fbeta","closure","function","TRUE","FALSE","(x, alpha, beta) ","MASS","recommended","1.9.1"
"fdeaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"fgl","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"fitdistr","closure","function","TRUE","FALSE","(x, densfun, start, ...) ","MASS","recommended","1.9.1"
"forbes","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"fractions","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.9.1"
"frequency.polygon","closure","function","TRUE","FALSE","(x, nclass = nclass.freq(x), xlab = """", ylab = """", ...) ","MASS","recommended","1.9.1"
"galaxies","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"gamma.dispersion","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.9.1"
"gamma.shape","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.9.1"
"gehan","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"genotype","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"geyser","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"gilgais","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"ginv","closure","function","TRUE","FALSE","(X, tol = sqrt(.Machine$double.eps)) ","MASS","recommended","1.9.1"
"glm.convert","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.9.1"
"glm.nb","closure","function","TRUE","FALSE","(formula, data, weights, subset, na.action, start = NULL,     etastart, control = glm.control(...), method = ""glm.fit"",     model = TRUE, x = FALSE, y = TRUE, contrasts = NULL, ...,     init.theta, link = log) ","MASS","recommended","1.9.1"
"glmmPQL","closure","function","TRUE","FALSE","(fixed, random, family, data, correlation, weights,     control, niter = 10, verbose = TRUE, ...) ","MASS","recommended","1.9.1"
"hills","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"hist.FD","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","recommended","1.9.1"
"hist.scott","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","recommended","1.9.1"
"housing","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"huber","closure","function","TRUE","FALSE","(y, k = 1.5, tol = 1e-06) ","MASS","recommended","1.9.1"
"hubers","closure","function","TRUE","FALSE","(y, k = 1.5, mu, s, initmu = median(y), tol = 1e-06) ","MASS","recommended","1.9.1"
"immer","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"is.fractions","closure","function","TRUE","FALSE","(f) ","MASS","recommended","1.9.1"
"isoMDS","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, maxit = 50, trace = TRUE,     tol = 0.001, p = 2) ","MASS","recommended","1.9.1"
"kde2d","closure","function","TRUE","FALSE","(x, y, h, n = 25, lims = c(range(x), range(y))) ","MASS","recommended","1.9.1"
"lda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.9.1"
"ldahist","closure","function","TRUE","FALSE","(data, g, nbins = 25, h, x0 = -h/1000, breaks, xlim = range(breaks),     ymax = 0, width, type = c(""histogram"", ""density"", ""both""),     sep = (type != ""density""), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","1.9.1"
"leuk","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"lh","double","ts","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"lm.gls","closure","function","TRUE","FALSE","(formula, data, W, subset, na.action, inverse = FALSE,     method = ""qr"", model = FALSE, x = FALSE, y = FALSE, contrasts = NULL,     ...) ","MASS","recommended","1.9.1"
"lm.ridge","closure","function","TRUE","FALSE","(formula, data, subset, na.action, lambda = 0, model = FALSE,     x = FALSE, y = FALSE, contrasts = NULL, ...) ","MASS","recommended","1.9.1"
"lmsreg","closure","function","TRUE","FALSE","(...) ","MASS","recommended","1.9.1"
"lmwork","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.9.1"
"loglm","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","MASS","recommended","1.9.1"
"loglm1","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","recommended","1.9.1"
"logtrans","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.9.1"
"lqs","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.9.1"
"lqs.formula","closure","function","TRUE","FALSE","(formula, data, ..., method = c(""lts"", ""lqs"", ""lms"",     ""S"", ""model.frame""), subset, na.action, model = TRUE, x.ret = FALSE,     y.ret = FALSE, contrasts = NULL) ","MASS","recommended","1.9.1"
"ltsreg","closure","function","TRUE","FALSE","(...) ","MASS","recommended","1.9.1"
"mammals","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"mca","closure","function","TRUE","FALSE","(df, nf = 2, abbrev = FALSE) ","MASS","recommended","1.9.1"
"mcycle","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"mdeaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"menarche","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"michelson","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"minn38","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"motors","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"muscle","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"mvrnorm","closure","function","TRUE","FALSE","(n = 1, mu, Sigma, tol = 1e-06, empirical = FALSE) ","MASS","recommended","1.9.1"
"nclass.freq","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.9.1"
"neg.bin","closure","function","TRUE","FALSE","(theta = stop(""theta must be given"")) ","MASS","recommended","1.9.1"
"negative.binomial","closure","function","TRUE","FALSE","(theta = stop(""theta must be specified""), link = ""log"") ","MASS","recommended","1.9.1"
"negexp.SSival","closure","function","TRUE","FALSE","(mCall, data, LHS) ","MASS","recommended","1.9.1"
"newcomb","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"nlschools","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"nottem","double","ts","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"npk","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"npr1","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"oats","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"painters","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"parcoord","closure","function","TRUE","FALSE","(x, col = 1, lty = 1, ...) ","MASS","recommended","1.9.1"
"petrol","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"phones","list","list","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"polr","closure","function","TRUE","FALSE","(formula, data, weights, start, ..., subset, na.action,     contrasts = NULL, Hess = FALSE, model = TRUE) ","MASS","recommended","1.9.1"
"psi.bisquare","closure","function","TRUE","FALSE","(u, c = 4.685, deriv = 0) ","MASS","recommended","1.9.1"
"psi.hampel","closure","function","TRUE","FALSE","(u, a = 2, b = 4, c = 8, deriv = 0) ","MASS","recommended","1.9.1"
"psi.huber","closure","function","TRUE","FALSE","(u, k = 1.345, deriv = 0) ","MASS","recommended","1.9.1"
"qda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.9.1"
"quine","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"rational","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.9.1"
"renumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.9.1"
"renumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.9.1"
"rlm","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.9.1"
"rms.curv","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","1.9.1"
"rnegbin","closure","function","TRUE","FALSE","(n, mu = n, theta = stop(""theta must be given"")) ","MASS","recommended","1.9.1"
"road","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"rock","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"rotifer","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"sammon","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, niter = 100, trace = TRUE,     magic = 0.2, tol = 1e-04) ","MASS","recommended","1.9.1"
"select","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","1.9.1"
"ships","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"shoes","list","list","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"shrimp","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"shuttle","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"snails","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"stdres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.9.1"
"steam","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"stepAIC","closure","function","TRUE","FALSE","(object, scope, scale = 0, direction = c(""both"", ""backward"",     ""forward""), trace = 1, keep = NULL, steps = 1000, use.start = FALSE,     k = 2, ...) ","MASS","recommended","1.9.1"
"stormer","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"studres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.9.1"
"survey","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"synth.te","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"synth.tr","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"theta.md","closure","function","TRUE","FALSE","(y, u, dfr, limit = 20, eps = .Machine$double.eps^0.25) ","MASS","recommended","1.9.1"
"theta.ml","closure","function","TRUE","FALSE","(y, mu, n = length(y), limit = 10, eps = .Machine$double.eps^0.25,     trace = FALSE) ","MASS","recommended","1.9.1"
"theta.mm","closure","function","TRUE","FALSE","(y, u, dfr, limit = 10, eps = .Machine$double.eps^0.25) ","MASS","recommended","1.9.1"
"topo","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"truehist","closure","function","TRUE","FALSE","(data, nbins = ""Scott"", h, x0 = -h/1000, breaks, prob = TRUE,     xlim = range(breaks), ymax = max(est), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","1.9.1"
"ucv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","recommended","1.9.1"
"waders","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"whiteside","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"width.SJ","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax, method = c(""ste"",     ""dpi"")) ","MASS","recommended","1.9.1"
"write.matrix","closure","function","TRUE","FALSE","(x, file = """", sep = "" "", blocksize) ","MASS","recommended","1.9.1"
"wtloss","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.9.1"
"!","builtin","function","TRUE","NA","","base","base","1.9.1"
"!=","builtin","function","TRUE","NA","","base","base","1.9.1"
"$","special","function","TRUE","NA","","base","base","1.9.1"
"$<-","special","function","TRUE","NA","","base","base","1.9.1"
"$<-.data.frame","closure","function","TRUE","FALSE","(x, i, value) ","base","base","1.9.1"
"%%","builtin","function","TRUE","NA","","base","base","1.9.1"
"%*%","builtin","function","TRUE","NA","","base","base","1.9.1"
"%/%","builtin","function","TRUE","NA","","base","base","1.9.1"
"%in%","closure","function","TRUE","FALSE","(x, table) ","base","base","1.9.1"
"%o%","closure","function","TRUE","FALSE","(X, Y) ","base","base","1.9.1"
"%x%","closure","function","TRUE","FALSE","(X, Y) ","base","base","1.9.1"
"&","builtin","function","TRUE","NA","","base","base","1.9.1"
"&&","special","function","TRUE","NA","","base","base","1.9.1"
"(","builtin","function","TRUE","NA","","base","base","1.9.1"
"*","builtin","function","TRUE","NA","","base","base","1.9.1"
"*.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.9.1"
"+","builtin","function","TRUE","NA","","base","base","1.9.1"
"+.Date","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.9.1"
"+.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.9.1"
"-","builtin","function","TRUE","NA","","base","base","1.9.1"
"-.Date","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.9.1"
"-.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.9.1"
".Alias","closure","function","TRUE","FALSE","(...) ","base","base","1.9.1"
".AutoloadEnv","environment","environment","TRUE","FALSE","NA","base","base","1.9.1"
".BaseNamespaceEnv","environment","environment","TRUE","FALSE","NA","base","base","1.9.1"
".C","builtin","function","TRUE","NA","","base","base","1.9.1"
".Call","builtin","function","TRUE","NA","","base","base","1.9.1"
".Call.graphics","builtin","function","TRUE","NA","","base","base","1.9.1"
".Defunct","closure","function","TRUE","FALSE","() ","base","base","1.9.1"
".Deprecated","closure","function","TRUE","FALSE","(new, package = NULL) ","base","base","1.9.1"
".Device","character","character","TRUE","FALSE","NA","base","base","1.9.1"
".Devices","pairlist","pairlist","TRUE","FALSE","NA","base","base","1.9.1"
".Export","closure","function","TRUE","FALSE","(...) ","base","base","1.9.1"
".External","builtin","function","TRUE","NA","","base","base","1.9.1"
".External.graphics","builtin","function","TRUE","NA","","base","base","1.9.1"
".First.sys","closure","function","TRUE","FALSE","() ","base","base","1.9.1"
".Fortran","builtin","function","TRUE","NA","","base","base","1.9.1"
".GlobalEnv","environment","environment","TRUE","FALSE","NA","base","base","1.9.1"
".Import","closure","function","TRUE","FALSE","(...) ","base","base","1.9.1"
".ImportFrom","closure","function","TRUE","FALSE","(name, ...) ","base","base","1.9.1"
".Internal","special","function","TRUE","NA","","base","base","1.9.1"
".Last.value","character","character","TRUE","FALSE","NA","base","base","1.9.1"
".Library","character","character","TRUE","FALSE","NA","base","base","1.9.1"
".Machine","list","list","TRUE","FALSE","NA","base","base","1.9.1"
".NotYetImplemented","closure","function","TRUE","FALSE","() ","base","base","1.9.1"
".NotYetUsed","closure","function","TRUE","FALSE","(arg, error = TRUE) ","base","base","1.9.1"
".Options","pairlist","pairlist","TRUE","FALSE","NA","base","base","1.9.1"
".Platform","list","list","TRUE","FALSE","NA","base","base","1.9.1"
".Primitive","builtin","function","TRUE","NA","","base","base","1.9.1"
".S3method","closure","function","TRUE","FALSE","(generic, class, method) ","base","base","1.9.1"
".Script","closure","function","TRUE","FALSE","(interpreter, script, args, ...) ","base","base","1.9.1"
".__S3MethodsTable__.","environment","environment","TRUE","FALSE","NA","base","base","1.9.1"
".dynLibs","closure","function","TRUE","FALSE","(new) ","base","base","1.9.1"
".find.package","closure","function","TRUE","FALSE","(package, lib.loc = NULL, quiet = FALSE, verbose = getOption(""verbose"")) ","base","base","1.9.1"
".handleSimpleError","closure","function","TRUE","FALSE","(h, msg, call) ","base","base","1.9.1"
".isMethodsDispatchOn","closure","function","TRUE","FALSE","(onOff = NULL) ","base","base","1.9.1"
".knownS3Generics","character","character","TRUE","FALSE","NA","base","base","1.9.1"
".leap.seconds","double","POSIXt/POSIXct","TRUE","FALSE","NA","base","base","1.9.1"
".libPaths","closure","function","TRUE","FALSE","(new) ","base","base","1.9.1"
".mergeExportMethods","closure","function","TRUE","FALSE","(new, ns) ","base","base","1.9.1"
".noGenerics","logical","logical","TRUE","FALSE","NA","base","base","1.9.1"
".packages","closure","function","TRUE","FALSE","(all.available = FALSE, lib.loc = NULL) ","base","base","1.9.1"
".path.package","closure","function","TRUE","FALSE","(package = .packages(), quiet = FALSE) ","base","base","1.9.1"
".primTrace","builtin","function","TRUE","NA","","base","base","1.9.1"
".primUntrace","builtin","function","TRUE","NA","","base","base","1.9.1"
".readRDS","closure","function","TRUE","FALSE","(file, refhook = NULL) ","base","base","1.9.1"
".saveRDS","closure","function","TRUE","FALSE","(object, file = """", ascii = FALSE, version = NULL, compress = FALSE,     refhook = NULL) ","base","base","1.9.1"
".signalSimpleWarning","closure","function","TRUE","FALSE","(msg, call) ","base","base","1.9.1"
".subset","builtin","function","TRUE","NA","","base","base","1.9.1"
".subset2","builtin","function","TRUE","NA","","base","base","1.9.1"
".userHooksEnv","environment","environment","TRUE","FALSE","NA","base","base","1.9.1"
"/","builtin","function","TRUE","NA","","base","base","1.9.1"
"/.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.9.1"
":","builtin","function","TRUE","NA","","base","base","1.9.1"
"::","closure","function","TRUE","FALSE","(pkg, name) ","base","base","1.9.1"
":::","closure","function","TRUE","FALSE","(pkg, name) ","base","base","1.9.1"
"<","builtin","function","TRUE","NA","","base","base","1.9.1"
"<-","special","function","TRUE","NA","","base","base","1.9.1"
"<<-","special","function","TRUE","NA","","base","base","1.9.1"
"<=","builtin","function","TRUE","NA","","base","base","1.9.1"
"=","special","function","TRUE","NA","","base","base","1.9.1"
"==","builtin","function","TRUE","NA","","base","base","1.9.1"
">","builtin","function","TRUE","NA","","base","base","1.9.1"
">=","builtin","function","TRUE","NA","","base","base","1.9.1"
"@","special","function","TRUE","NA","","base","base","1.9.1"
"Arg","builtin","function","TRUE","NA","","base","base","1.9.1"
"Conj","builtin","function","TRUE","NA","","base","base","1.9.1"
"F","logical","logical","TRUE","FALSE","NA","base","base","1.9.1"
"I","closure","function","TRUE","FALSE","(x) ","base","base","1.9.1"
"ISOLatin1","integer","integer","TRUE","FALSE","NA","base","base","1.9.1"
"ISOdate","closure","function","TRUE","FALSE","(year, month, day, hour = 12, min = 0, sec = 0, tz = ""GMT"") ","base","base","1.9.1"
"ISOdatetime","closure","function","TRUE","FALSE","(year, month, day, hour, min, sec, tz = """") ","base","base","1.9.1"
"Im","builtin","function","TRUE","NA","","base","base","1.9.1"
"LETTERS","character","character","TRUE","FALSE","NA","base","base","1.9.1"
"La.chol","closure","function","TRUE","FALSE","(x) ","base","base","1.9.1"
"La.chol2inv","closure","function","TRUE","FALSE","(x, size = ncol(x)) ","base","base","1.9.1"
"La.eigen","closure","function","TRUE","FALSE","(x, symmetric, only.values = FALSE, method = c(""dsyevr"",     ""dsyev"")) ","base","base","1.9.1"
"La.svd","closure","function","TRUE","FALSE","(x, nu = min(n, p), nv = min(n, p), method = c(""dgesdd"",     ""dgesvd"")) ","base","base","1.9.1"
"MacRoman","integer","integer","TRUE","FALSE","NA","base","base","1.9.1"
"Machine","closure","function","TRUE","FALSE","(...) ","base","base","1.9.1"
"Math.Date","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.9.1"
"Math.POSIXt","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.9.1"
"Math.data.frame","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.9.1"
"Math.difftime","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.9.1"
"Math.factor","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.9.1"
"Mod","builtin","function","TRUE","NA","","base","base","1.9.1"
"NCOL","closure","function","TRUE","FALSE","(x) ","base","base","1.9.1"
"NROW","closure","function","TRUE","FALSE","(x) ","base","base","1.9.1"
"NextMethod","closure","function","TRUE","FALSE","(generic = NULL, object = NULL, ...) ","base","base","1.9.1"
"Ops.Date","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.9.1"
"Ops.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.9.1"
"Ops.data.frame","closure","function","TRUE","FALSE","(e1, e2 = NULL) ","base","base","1.9.1"
"Ops.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.9.1"
"Ops.factor","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.9.1"
"Ops.ordered","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.9.1"
"Platform","closure","function","TRUE","FALSE","(...) ","base","base","1.9.1"
"R.Version","closure","function","TRUE","FALSE","() ","base","base","1.9.1"
"R.home","closure","function","TRUE","FALSE","() ","base","base","1.9.1"
"R.version","list","simple.list","TRUE","FALSE","NA","base","base","1.9.1"
"R.version.string","character","character","TRUE","FALSE","NA","base","base","1.9.1"
