"name","type","class","exported","S4generic","args","package","priority","Rversion","hidden"
"Null","closure","function","TRUE","FALSE","(M) ","MASS","recommended","1.8.0",FALSE
"OME","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"Pima.te","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"Pima.tr","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"Pima.tr2","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"Rabbit","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"Rubber","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"SP500","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"Shepard","closure","function","TRUE","FALSE","(d, x) ","MASS","recommended","1.8.0",FALSE
"Sitka","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"Sitka89","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"Skye","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"Traffic","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"UScereal","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"UScrime","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"VA","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"abbey","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"accdeaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"addterm","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0",FALSE
"anorexia","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"area","closure","function","TRUE","FALSE","(f, a, b, ..., fa = f(a, ...), fb = f(b, ...), limit = 10,     eps = 1e-05) ","MASS","recommended","1.8.0",FALSE
"as.fractions","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0",FALSE
"austres","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"bacteria","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"bandwidth.nrd","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0",FALSE
"bcv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","recommended","1.8.0",FALSE
"beav1","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"beav2","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"biopsy","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"birthwt","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"boxcox","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0",FALSE
"cabbages","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"caith","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"cats","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"cement","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"chem","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"con2tr","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","1.8.0",FALSE
"contr.sdif","closure","function","TRUE","FALSE","(n, contrasts = TRUE) ","MASS","recommended","1.8.0",FALSE
"coop","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"corresp","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0",FALSE
"cov.trob","closure","function","TRUE","FALSE","(x, wt = rep(1, n), cor = FALSE, center = TRUE, nu = 5,     maxit = 25, tol = 0.01) ","MASS","recommended","1.8.0",FALSE
"cpus","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"crabs","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"deaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"denumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0",FALSE
"denumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0",FALSE
"dose.p","closure","function","TRUE","FALSE","(obj, cf = 1:2, p = 0.5) ","MASS","recommended","1.8.0",FALSE
"drivers","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"dropterm","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0",FALSE
"eagles","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"enlist","closure","function","TRUE","FALSE","(vec) ","MASS","recommended","1.8.0",FALSE
"epil","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"eqscplot","closure","function","TRUE","FALSE","(x, y, ratio = 1, tol = 0.04, uin, xlim = range(x[is.finite(x)]),     ylim = range(y[is.finite(y)]), xlab, ylab, ...) ","MASS","recommended","1.8.0",FALSE
"family.negbin","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0",FALSE
"farms","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"fbeta","closure","function","TRUE","FALSE","(x, alpha, beta) ","MASS","recommended","1.8.0",FALSE
"fdeaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"fgl","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"fitdistr","closure","function","TRUE","FALSE","(x, densfun, start, ...) ","MASS","recommended","1.8.0",FALSE
"forbes","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"fractions","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0",FALSE
"frequency.polygon","closure","function","TRUE","FALSE","(x, nclass = nclass.freq(x), xlab = """", ylab = """", ...) ","MASS","recommended","1.8.0",FALSE
"galaxies","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"gamma.dispersion","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0",FALSE
"gamma.shape","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0",FALSE
"gehan","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"genotype","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"geyser","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"gilgais","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"ginv","closure","function","TRUE","FALSE","(X, tol = sqrt(.Machine$double.eps)) ","MASS","recommended","1.8.0",FALSE
"glm.convert","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.8.0",FALSE
"glm.nb","closure","function","TRUE","FALSE","(formula = formula(data), data = parent.frame(), weights,     subset, na.action, start = NULL, etastart = NULL, control = glm.control(...),     method = ""glm.fit"", model = TRUE, x = FALSE, y = TRUE, contrasts = NULL,     ..., init.theta, link = log) ","MASS","recommended","1.8.0",FALSE
"glmmPQL","closure","function","TRUE","FALSE","(fixed, random, family, data, correlation, weights,     control, niter = 10, verbose = TRUE, ...) ","MASS","recommended","1.8.0",FALSE
"hills","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"hist.FD","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","recommended","1.8.0",FALSE
"hist.scott","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","recommended","1.8.0",FALSE
"housing","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"huber","closure","function","TRUE","FALSE","(y, k = 1.5, tol = 1e-06) ","MASS","recommended","1.8.0",FALSE
"hubers","closure","function","TRUE","FALSE","(y, k = 1.5, mu, s, initmu = median(y), tol = 1e-06) ","MASS","recommended","1.8.0",FALSE
"immer","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"is.fractions","closure","function","TRUE","FALSE","(f) ","MASS","recommended","1.8.0",FALSE
"isoMDS","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, maxit = 50, trace = TRUE,     tol = 0.001) ","MASS","recommended","1.8.0",FALSE
"kde2d","closure","function","TRUE","FALSE","(x, y, h, n = 25, lims = c(range(x), range(y))) ","MASS","recommended","1.8.0",FALSE
"lda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0",FALSE
"ldahist","closure","function","TRUE","FALSE","(data, g, nbins = 25, h, x0 = -h/1000, breaks, xlim = range(breaks),     ymax = 0, width, type = c(""histogram"", ""density"", ""both""),     sep = (type != ""density""), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","1.8.0",FALSE
"leuk","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"lh","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"lm.gls","closure","function","TRUE","FALSE","(formula, data, W, subset, na.action, inverse = FALSE,     method = ""qr"", model = FALSE, x = FALSE, y = FALSE, contrasts = NULL,     ...) ","MASS","recommended","1.8.0",FALSE
"lm.ridge","closure","function","TRUE","FALSE","(formula, data, subset, na.action, lambda = 0, model = FALSE,     x = FALSE, y = FALSE, contrasts = NULL, ...) ","MASS","recommended","1.8.0",FALSE
"lmwork","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.8.0",FALSE
"loglm","closure","function","TRUE","FALSE","(formula, data = parent.frame(), subset, na.action,     ...) ","MASS","recommended","1.8.0",FALSE
"loglm1","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","recommended","1.8.0",FALSE
"logtrans","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0",FALSE
"mammals","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"mca","closure","function","TRUE","FALSE","(df, nf = 2, abbrev = FALSE) ","MASS","recommended","1.8.0",FALSE
"mcycle","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"mdeaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"menarche","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"michelson","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"minn38","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"motors","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"muscle","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"mvrnorm","closure","function","TRUE","FALSE","(n = 1, mu, Sigma, tol = 1e-06, empirical = FALSE) ","MASS","recommended","1.8.0",FALSE
"nclass.freq","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0",FALSE
"neg.bin","closure","function","TRUE","FALSE","(theta = stop(""theta must be given"")) ","MASS","recommended","1.8.0",FALSE
"negative.binomial","closure","function","TRUE","FALSE","(theta = stop(""theta must be specified""), link = ""log"") ","MASS","recommended","1.8.0",FALSE
"negexp.SSival","closure","function","TRUE","FALSE","(mCall, data, LHS) ","MASS","recommended","1.8.0",FALSE
"newcomb","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"nlschools","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"nottem","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"npk","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"npr1","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"oats","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"painters","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"parcoord","closure","function","TRUE","FALSE","(x, col = 1, lty = 1, ...) ","MASS","recommended","1.8.0",FALSE
"petrol","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"phones","list","list","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"polr","closure","function","TRUE","FALSE","(formula, data = NULL, weights, start, ..., subset,     na.action = na.fail, contrasts = NULL, Hess = FALSE) ","MASS","recommended","1.8.0",FALSE
"psi.bisquare","closure","function","TRUE","FALSE","(u, c = 4.685, deriv = 0) ","MASS","recommended","1.8.0",FALSE
"psi.hampel","closure","function","TRUE","FALSE","(u, a = 2, b = 4, c = 8, deriv = 0) ","MASS","recommended","1.8.0",FALSE
"psi.huber","closure","function","TRUE","FALSE","(u, k = 1.345, deriv = 0) ","MASS","recommended","1.8.0",FALSE
"qda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0",FALSE
"quine","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"rational","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0",FALSE
"renumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0",FALSE
"renumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0",FALSE
"rlm","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0",FALSE
"rms.curv","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","1.8.0",FALSE
"rnegbin","closure","function","TRUE","FALSE","(n, mu = n, theta = stop(""theta must be given"")) ","MASS","recommended","1.8.0",FALSE
"road","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"rock","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"rotifer","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"sammon","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, niter = 100, trace = TRUE,     magic = 0.2, tol = 1e-04) ","MASS","recommended","1.8.0",FALSE
"select","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","1.8.0",FALSE
"ships","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"shoes","list","list","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"shrimp","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"shuttle","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"snails","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"stdres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.8.0",FALSE
"steam","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"stepAIC","closure","function","TRUE","FALSE","(object, scope, scale = 0, direction = c(""both"", ""backward"",     ""forward""), trace = 1, keep = NULL, steps = 1000, use.start = FALSE,     k = 2, ...) ","MASS","recommended","1.8.0",FALSE
"stormer","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"studres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.8.0",FALSE
"survey","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"synth.te","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"synth.tr","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"theta.md","closure","function","TRUE","FALSE","(y, u, dfr, limit = 20, eps = .Machine$double.eps^0.25) ","MASS","recommended","1.8.0",FALSE
"theta.ml","closure","function","TRUE","FALSE","(y, mu, n = length(y), limit = 10, eps = .Machine$double.eps^0.25,     trace = FALSE) ","MASS","recommended","1.8.0",FALSE
"theta.mm","closure","function","TRUE","FALSE","(y, u, dfr, limit = 10, eps = .Machine$double.eps^0.25) ","MASS","recommended","1.8.0",FALSE
"topo","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"truehist","closure","function","TRUE","FALSE","(data, nbins = ""Scott"", h, x0 = -h/1000, breaks, prob = TRUE,     xlim = range(breaks), ymax = max(est), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","1.8.0",FALSE
"ucv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","recommended","1.8.0",FALSE
"waders","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"whiteside","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"width.SJ","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax, method = c(""ste"",     ""dpi"")) ","MASS","recommended","1.8.0",FALSE
"write.matrix","closure","function","TRUE","FALSE","(x, file = """", sep = "" "", blocksize) ","MASS","recommended","1.8.0",FALSE
"wtloss","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0",FALSE
"!","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"!=","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"$","special","function","TRUE","NA","","base","base","1.8.0",FALSE
"$<-","special","function","TRUE","NA","","base","base","1.8.0",FALSE
"$<-.data.frame","closure","function","TRUE","FALSE","(x, i, value) ","base","base","1.8.0",FALSE
"%%","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"%*%","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"%/%","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"%in%","closure","function","TRUE","FALSE","(x, table) ","base","base","1.8.0",FALSE
"%o%","closure","function","TRUE","FALSE","(X, Y) ","base","base","1.8.0",FALSE
"%x%","closure","function","TRUE","FALSE","(X, Y) ","base","base","1.8.0",FALSE
"&","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"&&","special","function","TRUE","NA","","base","base","1.8.0",FALSE
"(","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"*","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"*.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0",FALSE
"+","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"+.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0",FALSE
"-","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"-.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0",FALSE
".Alias","closure","function","TRUE","FALSE","(...) ","base","base","1.8.0", TRUE
".AutoloadEnv","environment","environment","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".BaseNamespaceEnv","environment","environment","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".C","builtin","function","TRUE","NA","","base","base","1.8.0", TRUE
".Call","builtin","function","TRUE","NA","","base","base","1.8.0", TRUE
".Call.graphics","builtin","function","TRUE","NA","","base","base","1.8.0", TRUE
".Defunct","closure","function","TRUE","FALSE","() ","base","base","1.8.0", TRUE
".Deprecated","closure","function","TRUE","FALSE","(new) ","base","base","1.8.0", TRUE
".Device","character","character","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".Devices","pairlist","pairlist","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".Export","closure","function","TRUE","FALSE","(...) ","base","base","1.8.0", TRUE
".External","builtin","function","TRUE","NA","","base","base","1.8.0", TRUE
".External.graphics","builtin","function","TRUE","NA","","base","base","1.8.0", TRUE
".First.sys","closure","function","TRUE","FALSE","() ","base","base","1.8.0", TRUE
".Fortran","builtin","function","TRUE","NA","","base","base","1.8.0", TRUE
".GlobalEnv","environment","environment","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".Import","closure","function","TRUE","FALSE","(...) ","base","base","1.8.0", TRUE
".ImportFrom","closure","function","TRUE","FALSE","(name, ...) ","base","base","1.8.0", TRUE
".Internal","special","function","TRUE","NA","","base","base","1.8.0", TRUE
".Last.value","character","character","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".Library","character","character","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".Machine","list","list","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".NotYetImplemented","closure","function","TRUE","FALSE","() ","base","base","1.8.0", TRUE
".NotYetUsed","closure","function","TRUE","FALSE","(arg, error = TRUE) ","base","base","1.8.0", TRUE
".Options","pairlist","pairlist","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".Pars","character","character","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".Platform","list","list","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".PostScript.Options","list","list","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".Primitive","builtin","function","TRUE","NA","","base","base","1.8.0", TRUE
".S3method","closure","function","TRUE","FALSE","(generic, class, method) ","base","base","1.8.0", TRUE
".Script","closure","function","TRUE","FALSE","(interpreter, script, args, ...) ","base","base","1.8.0", TRUE
".__S3MethodsTable__.","environment","environment","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".cbind.ts","closure","function","TRUE","FALSE","(sers, nmsers, dframe = FALSE, union = TRUE) ","base","base","1.8.0", TRUE
".dynLibs","closure","function","TRUE","FALSE","(new) ","base","base","1.8.0", TRUE
".find.package","closure","function","TRUE","FALSE","(package, lib.loc = NULL, quiet = FALSE, verbose = getOption(""verbose"")) ","base","base","1.8.0", TRUE
".handleSimpleError","closure","function","TRUE","FALSE","(h, msg, call) ","base","base","1.8.0", TRUE
".helpForCall","closure","function","TRUE","FALSE","(expr, envir, doEval = TRUE) ","base","base","1.8.0", TRUE
".isMethodsDispatchOn","closure","function","TRUE","FALSE","(onOff = NULL) ","base","base","1.8.0", TRUE
".leap.seconds","double","POSIXt/POSIXct","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".libPaths","closure","function","TRUE","FALSE","(new) ","base","base","1.8.0", TRUE
".mergeExportMethods","closure","function","TRUE","FALSE","(new, ns) ","base","base","1.8.0", TRUE
".noGenerics","logical","logical","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".packages","closure","function","TRUE","FALSE","(all.available = FALSE, lib.loc = NULL) ","base","base","1.8.0", TRUE
".path.package","closure","function","TRUE","FALSE","(package = .packages(), quiet = FALSE) ","base","base","1.8.0", TRUE
".primTrace","builtin","function","TRUE","NA","","base","base","1.8.0", TRUE
".primUntrace","builtin","function","TRUE","NA","","base","base","1.8.0", TRUE
".ps.prolog","character","character","TRUE","FALSE","NA","base","base","1.8.0", TRUE
".readRDS","closure","function","TRUE","FALSE","(file, refhook = NULL) ","base","base","1.8.0", TRUE
".saveRDS","closure","function","TRUE","FALSE","(object, file = """", ascii = FALSE, version = NULL, compress = FALSE,     refhook = NULL) ","base","base","1.8.0", TRUE
".signalSimpleWarning","closure","function","TRUE","FALSE","(msg, call) ","base","base","1.8.0", TRUE
".subset","builtin","function","TRUE","NA","","base","base","1.8.0", TRUE
".subset2","builtin","function","TRUE","NA","","base","base","1.8.0", TRUE
".tryHelp","closure","function","TRUE","FALSE","(topic) ","base","base","1.8.0", TRUE
"/","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"/.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0",FALSE
":","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"::","closure","function","TRUE","FALSE","(pkg, name) ","base","base","1.8.0",FALSE
":::","closure","function","TRUE","FALSE","(pkg, name) ","base","base","1.8.0",FALSE
"<","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"<-","special","function","TRUE","NA","","base","base","1.8.0",FALSE
"<<-","special","function","TRUE","NA","","base","base","1.8.0",FALSE
"<=","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"=","special","function","TRUE","NA","","base","base","1.8.0",FALSE
"==","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
">","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
">=","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"?","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0",FALSE
"@","special","function","TRUE","NA","","base","base","1.8.0",FALSE
"AIC","closure","function","TRUE","FALSE","(object, ..., k = 2) ","base","base","1.8.0",FALSE
"AIC.default","closure","function","TRUE","FALSE","(object, ..., k = 2) ","base","base","1.8.0",FALSE
"AIC.logLik","closure","function","TRUE","FALSE","(object, ..., k = 2) ","base","base","1.8.0",FALSE
"Arg","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"C","closure","function","TRUE","FALSE","(object, contr, how.many, ...) ","base","base","1.8.0",FALSE
"CRAN.packages","closure","function","TRUE","FALSE","(CRAN = getOption(""CRAN""), method, contriburl = contrib.url(CRAN)) ","base","base","1.8.0",FALSE
"Conj","builtin","function","TRUE","NA","","base","base","1.8.0",FALSE
"D","closure","function","TRUE","FALSE","(expr, name) ","base","base","1.8.0",FALSE
"F","logical","logical","TRUE","FALSE","NA","base","base","1.8.0",FALSE
"GNOME","closure","function","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12) ","base","base","1.8.0",FALSE
"GTK","closure","function","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12) ","base","base","1.8.0",FALSE
"Gamma","closure","function","TRUE","FALSE","(link = ""inverse"") ","base","base","1.8.0",FALSE
"Hershey","list","list","TRUE","FALSE","NA","base","base","1.8.0",FALSE
"I","closure","function","TRUE","FALSE","(x) ","base","base","1.8.0",FALSE
