"name","type","class","exported","generic","args","package","priority","Rversion"
"loglm","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","MASS","recommended","2.6.2"
"loglm1","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","recommended","2.6.2"
"logtrans","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","2.6.2"
"lqs","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","2.6.2"
"lqs.formula","closure","function","TRUE","FALSE","(formula, data, ..., method = c(""lts"", ""lqs"", ""lms"",     ""S"", ""model.frame""), subset, na.action, model = TRUE, x.ret = FALSE,     y.ret = FALSE, contrasts = NULL) ","MASS","recommended","2.6.2"
"ltsreg","closure","function","TRUE","FALSE","(...) ","MASS","recommended","2.6.2"
"mammals","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"mca","closure","function","TRUE","FALSE","(df, nf = 2, abbrev = FALSE) ","MASS","recommended","2.6.2"
"mcycle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"menarche","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"michelson","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"minn38","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"motors","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"muscle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"mvrnorm","closure","function","TRUE","FALSE","(n = 1, mu, Sigma, tol = 1e-06, empirical = FALSE) ","MASS","recommended","2.6.2"
"nclass.freq","closure","function","TRUE","FALSE","(x) ","MASS","recommended","2.6.2"
"neg.bin","closure","function","TRUE","FALSE","(theta = stop(""'theta' must be given"")) ","MASS","recommended","2.6.2"
"negative.binomial","closure","function","TRUE","FALSE","(theta = stop(""'theta' must be specified""), link = ""log"") ","MASS","recommended","2.6.2"
"negexp.SSival","closure","function","TRUE","FALSE","(mCall, data, LHS) ","MASS","recommended","2.6.2"
"newcomb","double","numeric","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"nlschools","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"npk","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"npr1","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"oats","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"painters","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"parcoord","closure","function","TRUE","FALSE","(x, col = 1, lty = 1, var.label = FALSE, ...) ","MASS","recommended","2.6.2"
"petrol","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"phones","list","list","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"polr","closure","function","TRUE","FALSE","(formula, data, weights, start, ..., subset, na.action,     contrasts = NULL, Hess = FALSE, model = TRUE, method = c(""logistic"",         ""probit"", ""cloglog"", ""cauchit"")) ","MASS","recommended","2.6.2"
"psi.bisquare","closure","function","TRUE","FALSE","(u, c = 4.685, deriv = 0) ","MASS","recommended","2.6.2"
"psi.hampel","closure","function","TRUE","FALSE","(u, a = 2, b = 4, c = 8, deriv = 0) ","MASS","recommended","2.6.2"
"psi.huber","closure","function","TRUE","FALSE","(u, k = 1.345, deriv = 0) ","MASS","recommended","2.6.2"
"qda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","2.6.2"
"quine","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"rational","closure","function","TRUE","FALSE","(x, cycles = 10, max.denominator = 2000, ...) ","MASS","recommended","2.6.2"
"renumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","2.6.2"
"renumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","recommended","2.6.2"
"rlm","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","2.6.2"
"rms.curv","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","2.6.2"
"rnegbin","closure","function","TRUE","FALSE","(n, mu = n, theta = stop(""'theta' must be specified"")) ","MASS","recommended","2.6.2"
"road","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"rotifer","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"sammon","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, niter = 100, trace = TRUE,     magic = 0.2, tol = 1e-04) ","MASS","recommended","2.6.2"
"select","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","2.6.2"
"ships","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"shoes","list","list","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"shrimp","double","numeric","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"shuttle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"snails","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"stdres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","2.6.2"
"steam","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"stepAIC","closure","function","TRUE","FALSE","(object, scope, scale = 0, direction = c(""both"", ""backward"",     ""forward""), trace = 1, keep = NULL, steps = 1000, use.start = FALSE,     k = 2, ...) ","MASS","recommended","2.6.2"
"stormer","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"studres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","2.6.2"
"survey","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"synth.te","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"synth.tr","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"theta.md","closure","function","TRUE","FALSE","(y, mu, dfr, weights, limit = 20, eps = .Machine$double.eps^0.25) ","MASS","recommended","2.6.2"
"theta.ml","closure","function","TRUE","FALSE","(y, mu, n = sum(weights), weights, limit = 10, eps = .Machine$double.eps^0.25,     trace = FALSE) ","MASS","recommended","2.6.2"
"theta.mm","closure","function","TRUE","FALSE","(y, mu, dfr, weights, limit = 10, eps = .Machine$double.eps^0.25) ","MASS","recommended","2.6.2"
"topo","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"truehist","closure","function","TRUE","FALSE","(data, nbins = ""Scott"", h, x0 = -h/1000, breaks, prob = TRUE,     xlim = range(breaks), ymax = max(est), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","2.6.2"
"ucv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","recommended","2.6.2"
"waders","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"whiteside","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"width.SJ","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax, method = c(""ste"",     ""dpi"")) ","MASS","recommended","2.6.2"
"write.matrix","closure","function","TRUE","FALSE","(x, file = """", sep = "" "", blocksize) ","MASS","recommended","2.6.2"
"wtloss","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.6.2"
"!","builtin","function","TRUE","NA","(x) ","base","base","2.6.2"
"!=","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
"$","special","function","TRUE","NA","","base","base","2.6.2"
"$.DLLInfo","closure","function","TRUE","FALSE","(x, name) ","base","base","2.6.2"
"$.package_version","closure","function","TRUE","FALSE","(x, name) ","base","base","2.6.2"
"$<-","special","function","TRUE","NA","","base","base","2.6.2"
"$<-.data.frame","closure","function","TRUE","FALSE","(x, i, value) ","base","base","2.6.2"
"%%","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
"%*%","builtin","function","TRUE","NA","(x, y) ","base","base","2.6.2"
"%/%","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
"%in%","closure","function","TRUE","FALSE","(x, table) ","base","base","2.6.2"
"%o%","closure","function","TRUE","FALSE","(X, Y) ","base","base","2.6.2"
"%x%","closure","function","TRUE","FALSE","(X, Y) ","base","base","2.6.2"
"&","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
"&&","special","function","TRUE","NA","","base","base","2.6.2"
"(","builtin","function","TRUE","NA","","base","base","2.6.2"
"*","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
"*.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.6.2"
"+","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
"+.Date","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.6.2"
"+.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.6.2"
"-","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
"-.Date","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.6.2"
"-.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.6.2"
".Alias","closure","function","TRUE","FALSE","(expr) ","base","base","2.6.2"
".ArgsEnv","environment","environment","TRUE","FALSE","NA","base","base","2.6.2"
".AutoloadEnv","environment","environment","TRUE","FALSE","NA","base","base","2.6.2"
".BaseNamespaceEnv","environment","environment","TRUE","FALSE","NA","base","base","2.6.2"
".C","builtin","function","TRUE","NA","(name, ..., NAOK = FALSE, DUP = TRUE, PACKAGE, ENCODING) ","base","base","2.6.2"
".Call","builtin","function","TRUE","NA","(name, ..., PACKAGE) ","base","base","2.6.2"
".Call.graphics","builtin","function","TRUE","NA","(name, ..., PACKAGE) ","base","base","2.6.2"
".Defunct","closure","function","TRUE","FALSE","(new, package = NULL, msg) ","base","base","2.6.2"
".Deprecated","closure","function","TRUE","FALSE","(new, package = NULL, msg) ","base","base","2.6.2"
".Device","character","character","TRUE","FALSE","NA","base","base","2.6.2"
".Devices","pairlist","pairlist","TRUE","FALSE","NA","base","base","2.6.2"
".Export","closure","function","TRUE","FALSE","(...) ","base","base","2.6.2"
".External","builtin","function","TRUE","NA","(name, ..., PACKAGE) ","base","base","2.6.2"
".External.graphics","builtin","function","TRUE","NA","(name, ..., PACKAGE) ","base","base","2.6.2"
".First.sys","closure","function","TRUE","FALSE","() ","base","base","2.6.2"
".Fortran","builtin","function","TRUE","NA","(name, ..., NAOK = FALSE, DUP = TRUE, PACKAGE, ENCODING) ","base","base","2.6.2"
".GenericArgsEnv","environment","environment","TRUE","FALSE","NA","base","base","2.6.2"
".GlobalEnv","environment","environment","TRUE","FALSE","NA","base","base","2.6.2"
".Import","closure","function","TRUE","FALSE","(...) ","base","base","2.6.2"
".ImportFrom","closure","function","TRUE","FALSE","(name, ...) ","base","base","2.6.2"
".Internal","special","function","TRUE","NA","(call) ","base","base","2.6.2"
".Last.value","character","character","TRUE","FALSE","NA","base","base","2.6.2"
".Library","character","character","TRUE","FALSE","NA","base","base","2.6.2"
".Library.site","character","character","TRUE","FALSE","NA","base","base","2.6.2"
".Machine","list","list","TRUE","FALSE","NA","base","base","2.6.2"
".NotYetImplemented","closure","function","TRUE","FALSE","() ","base","base","2.6.2"
".NotYetUsed","closure","function","TRUE","FALSE","(arg, error = TRUE) ","base","base","2.6.2"
".OptRequireMethods","closure","function","TRUE","FALSE","() ","base","base","2.6.2"
".Options","pairlist","pairlist","TRUE","FALSE","NA","base","base","2.6.2"
".Platform","list","list","TRUE","FALSE","NA","base","base","2.6.2"
".Primitive","builtin","function","TRUE","NA","(name) ","base","base","2.6.2"
".S3PrimitiveGenerics","character","character","TRUE","FALSE","NA","base","base","2.6.2"
".S3method","closure","function","TRUE","FALSE","(generic, class, method) ","base","base","2.6.2"
".Script","closure","function","TRUE","FALSE","(interpreter, script, args, ...) ","base","base","2.6.2"
".TAOCP1997init","closure","function","TRUE","FALSE","(seed) ","base","base","2.6.2"
".__H__.cbind","closure","function","TRUE","FALSE","(..., deparse.level = 1) ","base","base","2.6.2"
".__H__.rbind","closure","function","TRUE","FALSE","(..., deparse.level = 1) ","base","base","2.6.2"
".__S3MethodsTable__.","environment","environment","TRUE","FALSE","NA","base","base","2.6.2"
".decode_numeric_version","closure","function","TRUE","FALSE","(x, base = NULL) ","base","base","2.6.2"
".deparseOpts","closure","function","TRUE","FALSE","(control) ","base","base","2.6.2"
".doTrace","closure","function","TRUE","FALSE","(expr, msg) ","base","base","2.6.2"
".dynLibs","closure","function","TRUE","FALSE","(new) ","base","base","2.6.2"
".encode_numeric_version","closure","function","TRUE","FALSE","(x, base = NULL) ","base","base","2.6.2"
".expand_R_libs_env_var","closure","function","TRUE","FALSE","(x) ","base","base","2.6.2"
".find.package","closure","function","TRUE","FALSE","(package = NULL, lib.loc = NULL, quiet = FALSE, verbose = getOption(""verbose"")) ","base","base","2.6.2"
".getRequiredPackages","closure","function","TRUE","FALSE","(file = ""DESCRIPTION"", quietly = FALSE, useImports = FALSE) ","base","base","2.6.2"
".getRequiredPackages2","closure","function","TRUE","FALSE","(pkgInfo, quietly = FALSE, lib.loc = NULL, useImports = FALSE) ","base","base","2.6.2"
".handleSimpleError","closure","function","TRUE","FALSE","(h, msg, call) ","base","base","2.6.2"
".isMethodsDispatchOn","closure","function","TRUE","FALSE","(onOff = NULL) ","base","base","2.6.2"
".isOpen","closure","function","TRUE","FALSE","(srcfile) ","base","base","2.6.2"
".knownS3Generics","character","character","TRUE","FALSE","NA","base","base","2.6.2"
".leap.seconds","double","POSIXt/POSIXct","TRUE","FALSE","NA","base","base","2.6.2"
".libPaths","closure","function","TRUE","FALSE","(new) ","base","base","2.6.2"
".makeMessage","closure","function","TRUE","FALSE","(..., domain = NULL, appendLF = FALSE) ","base","base","2.6.2"
".make_numeric_version","closure","function","TRUE","FALSE","(x, strict = TRUE, regexp, classes = NULL) ","base","base","2.6.2"
".mergeExportMethods","closure","function","TRUE","FALSE","(new, ns) ","base","base","2.6.2"
".mergeImportMethods","closure","function","TRUE","FALSE","(impenv, expenv, metaname) ","base","base","2.6.2"
".noGenerics","logical","logical","TRUE","FALSE","NA","base","base","2.6.2"
".packageStartupMessage","closure","function","TRUE","FALSE","(message, call = NULL) ","base","base","2.6.2"
".packages","closure","function","TRUE","FALSE","(all.available = FALSE, lib.loc = NULL) ","base","base","2.6.2"
".path.package","closure","function","TRUE","FALSE","(package = NULL, quiet = FALSE) ","base","base","2.6.2"
".primTrace","builtin","function","TRUE","NA","(obj) ","base","base","2.6.2"
".primUntrace","builtin","function","TRUE","NA","(obj) ","base","base","2.6.2"
".readRDS","closure","function","TRUE","FALSE","(file, refhook = NULL) ","base","base","2.6.2"
".row_names_info","closure","function","TRUE","FALSE","(x, type = 1L) ","base","base","2.6.2"
".saveRDS","closure","function","TRUE","FALSE","(object, file = """", ascii = FALSE, version = NULL, compress = TRUE,     refhook = NULL) ","base","base","2.6.2"
".set_row_names","closure","function","TRUE","FALSE","(n) ","base","base","2.6.2"
".signalSimpleWarning","closure","function","TRUE","FALSE","(msg, call) ","base","base","2.6.2"
".standard_regexps","closure","function","TRUE","FALSE","() ","base","base","2.6.2"
".subset","builtin","function","TRUE","NA","(x, ...) ","base","base","2.6.2"
".subset2","builtin","function","TRUE","NA","(x, ...) ","base","base","2.6.2"
".userHooksEnv","environment","environment","TRUE","FALSE","NA","base","base","2.6.2"
"/","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
"/.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.6.2"
":","builtin","function","TRUE","NA","","base","base","2.6.2"
"::","closure","function","TRUE","FALSE","(pkg, name) ","base","base","2.6.2"
":::","closure","function","TRUE","FALSE","(pkg, name) ","base","base","2.6.2"
"<","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
"<-","special","function","TRUE","NA","","base","base","2.6.2"
"<<-","special","function","TRUE","NA","","base","base","2.6.2"
"<=","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
"=","special","function","TRUE","NA","","base","base","2.6.2"
"==","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
">","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
">=","builtin","function","TRUE","NA","(e1, e2) ","base","base","2.6.2"
"@","special","function","TRUE","NA","","base","base","2.6.2"
"Arg","builtin","function","TRUE","NA","(z) ","base","base","2.6.2"
"Conj","builtin","function","TRUE","NA","(z) ","base","base","2.6.2"
"Cstack_info","closure","function","TRUE","FALSE","() ","base","base","2.6.2"
"Encoding","closure","function","TRUE","FALSE","(x) ","base","base","2.6.2"
"Encoding<-","closure","function","TRUE","FALSE","(x, value) ","base","base","2.6.2"
"F","logical","logical","TRUE","FALSE","NA","base","base","2.6.2"
"Filter","closure","function","TRUE","FALSE","(f, x) ","base","base","2.6.2"
