"name","type","class","exported","generic","args","package","priority","Rversion"
"cov.mcd","closure","function","TRUE","FALSE","(...) ","MASS","recommended","3.2.0"
"cov.mve","closure","function","TRUE","FALSE","(...) ","MASS","recommended","3.2.0"
"cov.rob","closure","function","TRUE","FALSE","(x, cor = FALSE, quantile.used = floor((n + p + 1)/2),     method = c(""mve"", ""mcd"", ""classical""), nsamp = ""best"", seed) ","MASS","recommended","3.2.0"
"cov.trob","closure","function","TRUE","FALSE","(x, wt = rep(1, n), cor = FALSE, center = TRUE, nu = 5,     maxit = 25, tol = 0.01) ","MASS","recommended","3.2.0"
"cpus","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"crabs","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"deaths","double","ts","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"denumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","3.2.0"
"dose.p","closure","function","TRUE","FALSE","(obj, cf = 1:2, p = 0.5) ","MASS","recommended","3.2.0"
"drivers","double","ts","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"dropterm","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","3.2.0"
"eagles","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"enlist","closure","function","TRUE","FALSE","(vec) ","MASS","recommended","3.2.0"
"epil","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"eqscplot","closure","function","TRUE","FALSE","(x, y, ratio = 1, tol = 0.04, uin, ...) ","MASS","recommended","3.2.0"
"farms","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"fbeta","closure","function","TRUE","FALSE","(x, alpha, beta) ","MASS","recommended","3.2.0"
"fgl","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"fitdistr","closure","function","TRUE","FALSE","(x, densfun, start, ...) ","MASS","recommended","3.2.0"
"forbes","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"fractions","closure","function","TRUE","FALSE","(x, cycles = 10, max.denominator = 2000, ...) ","MASS","recommended","3.2.0"
"frequency.polygon","closure","function","TRUE","FALSE","(x, nclass = nclass.freq(x), xlab = """", ylab = """", ...) ","MASS","recommended","3.2.0"
"galaxies","double","numeric","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"gamma.dispersion","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","3.2.0"
"gamma.shape","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","3.2.0"
"gehan","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"genotype","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"geyser","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"gilgais","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"ginv","closure","function","TRUE","FALSE","(X, tol = sqrt(.Machine$double.eps)) ","MASS","recommended","3.2.0"
"glm.convert","closure","function","TRUE","FALSE","(object) ","MASS","recommended","3.2.0"
"glm.nb","closure","function","TRUE","FALSE","(formula, data, weights, subset, na.action, start = NULL,     etastart, mustart, control = glm.control(...), method = ""glm.fit"",     model = TRUE, x = FALSE, y = TRUE, contrasts = NULL, ...,     init.theta, link = log) ","MASS","recommended","3.2.0"
"glmmPQL","closure","function","TRUE","FALSE","(fixed, random, family, data, correlation, weights,     control, niter = 10, verbose = TRUE, ...) ","MASS","recommended","3.2.0"
"hills","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"hist.FD","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","recommended","3.2.0"
"hist.scott","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","recommended","3.2.0"
"housing","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"huber","closure","function","TRUE","FALSE","(y, k = 1.5, tol = 1e-06) ","MASS","recommended","3.2.0"
"hubers","closure","function","TRUE","FALSE","(y, k = 1.5, mu, s, initmu = median(y), tol = 1e-06) ","MASS","recommended","3.2.0"
"immer","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"is.fractions","closure","function","TRUE","FALSE","(f) ","MASS","recommended","3.2.0"
"isoMDS","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, maxit = 50, trace = TRUE,     tol = 0.001, p = 2) ","MASS","recommended","3.2.0"
"kde2d","closure","function","TRUE","FALSE","(x, y, h, n = 25, lims = c(range(x), range(y))) ","MASS","recommended","3.2.0"
"lda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","3.2.0"
"ldahist","closure","function","TRUE","FALSE","(data, g, nbins = 25, h, x0 = -h/1000, breaks, xlim = range(breaks),     ymax = 0, width, type = c(""histogram"", ""density"", ""both""),     sep = (type != ""density""), col = 5L, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","3.2.0"
"leuk","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"lm.gls","closure","function","TRUE","FALSE","(formula, data, W, subset, na.action, inverse = FALSE,     method = ""qr"", model = FALSE, x = FALSE, y = FALSE, contrasts = NULL,     ...) ","MASS","recommended","3.2.0"
"lm.ridge","closure","function","TRUE","FALSE","(formula, data, subset, na.action, lambda = 0, model = FALSE,     x = FALSE, y = FALSE, contrasts = NULL, ...) ","MASS","recommended","3.2.0"
"lmsreg","closure","function","TRUE","FALSE","(...) ","MASS","recommended","3.2.0"
"lmwork","closure","function","TRUE","FALSE","(object) ","MASS","recommended","3.2.0"
"loglm","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","MASS","recommended","3.2.0"
"loglm1","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","recommended","3.2.0"
"logtrans","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","3.2.0"
"lqs","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","3.2.0"
"lqs.formula","closure","function","TRUE","FALSE","(formula, data, ..., method = c(""lts"", ""lqs"", ""lms"",     ""S"", ""model.frame""), subset, na.action, model = TRUE, x.ret = FALSE,     y.ret = FALSE, contrasts = NULL) ","MASS","recommended","3.2.0"
"ltsreg","closure","function","TRUE","FALSE","(...) ","MASS","recommended","3.2.0"
"mammals","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"mca","closure","function","TRUE","FALSE","(df, nf = 2, abbrev = FALSE) ","MASS","recommended","3.2.0"
"mcycle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"menarche","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"michelson","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"minn38","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"motors","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"muscle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"mvrnorm","closure","function","TRUE","FALSE","(n = 1, mu, Sigma, tol = 1e-06, empirical = FALSE, EISPACK = FALSE) ","MASS","recommended","3.2.0"
"nclass.freq","closure","function","TRUE","FALSE","(x) ","MASS","recommended","3.2.0"
"neg.bin","closure","function","TRUE","FALSE","(theta = stop(""'theta' must be given"")) ","MASS","recommended","3.2.0"
"negative.binomial","closure","function","TRUE","FALSE","(theta = stop(""'theta' must be specified""), link = ""log"") ","MASS","recommended","3.2.0"
"negexp.SSival","closure","function","TRUE","FALSE","(mCall, data, LHS) ","MASS","recommended","3.2.0"
"newcomb","double","numeric","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"nlschools","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"npk","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"npr1","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"oats","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"painters","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"parcoord","closure","function","TRUE","FALSE","(x, col = 1, lty = 1, var.label = FALSE, ...) ","MASS","recommended","3.2.0"
"petrol","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"phones","list","list","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"polr","closure","function","TRUE","FALSE","(formula, data, weights, start, ..., subset, na.action,     contrasts = NULL, Hess = FALSE, model = TRUE, method = c(""logistic"",         ""probit"", ""loglog"", ""cloglog"", ""cauchit"")) ","MASS","recommended","3.2.0"
"psi.bisquare","closure","function","TRUE","FALSE","(u, c = 4.685, deriv = 0) ","MASS","recommended","3.2.0"
"psi.hampel","closure","function","TRUE","FALSE","(u, a = 2, b = 4, c = 8, deriv = 0) ","MASS","recommended","3.2.0"
"psi.huber","closure","function","TRUE","FALSE","(u, k = 1.345, deriv = 0) ","MASS","recommended","3.2.0"
"qda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","3.2.0"
"quine","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"rational","closure","function","TRUE","FALSE","(x, cycles = 10, max.denominator = 2000, ...) ","MASS","recommended","3.2.0"
"renumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","3.2.0"
"rlm","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","3.2.0"
"rms.curv","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","3.2.0"
"rnegbin","closure","function","TRUE","FALSE","(n, mu = n, theta = stop(""'theta' must be specified"")) ","MASS","recommended","3.2.0"
"road","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"rotifer","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"sammon","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, niter = 100, trace = TRUE,     magic = 0.2, tol = 1e-04) ","MASS","recommended","3.2.0"
"select","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","3.2.0"
"ships","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"shoes","list","list","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"shrimp","double","numeric","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"shuttle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"snails","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"stdres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","3.2.0"
"steam","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"stepAIC","closure","function","TRUE","FALSE","(object, scope, scale = 0, direction = c(""both"", ""backward"",     ""forward""), trace = 1, keep = NULL, steps = 1000, use.start = FALSE,     k = 2, ...) ","MASS","recommended","3.2.0"
"stormer","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"studres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","3.2.0"
"survey","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"synth.te","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"synth.tr","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"theta.md","closure","function","TRUE","FALSE","(y, mu, dfr, weights, limit = 20, eps = .Machine$double.eps^0.25) ","MASS","recommended","3.2.0"
"theta.ml","closure","function","TRUE","FALSE","(y, mu, n = sum(weights), weights, limit = 10, eps = .Machine$double.eps^0.25,     trace = FALSE) ","MASS","recommended","3.2.0"
"theta.mm","closure","function","TRUE","FALSE","(y, mu, dfr, weights, limit = 10, eps = .Machine$double.eps^0.25) ","MASS","recommended","3.2.0"
"topo","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"truehist","closure","function","TRUE","FALSE","(data, nbins = ""Scott"", h, x0 = -h/1000, breaks, prob = TRUE,     xlim = range(breaks), ymax = max(est), col = ""cyan"", xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","3.2.0"
"ucv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","recommended","3.2.0"
"waders","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"whiteside","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"width.SJ","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax, method = c(""ste"",     ""dpi"")) ","MASS","recommended","3.2.0"
"write.matrix","closure","function","TRUE","FALSE","(x, file = """", sep = "" "", blocksize) ","MASS","recommended","3.2.0"
"wtloss","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.2.0"
"%&%","closure","standardGeneric","TRUE","TRUE","(x, y) ","Matrix","recommended","3.2.0"
"..2dge","closure","function","TRUE","FALSE","(from) ","Matrix","recommended","3.2.0"
".C2nC","closure","function","TRUE","FALSE","(from, isTri = is(from, ""triangularMatrix"")) ","Matrix","recommended","3.2.0"
".Depends","character","character","FALSE","FALSE","NA","Matrix","recommended","3.2.0"
".SuiteSparse_version","closure","function","TRUE","FALSE","() ","Matrix","recommended","3.2.0"
".T2Cmat","closure","function","TRUE","FALSE","(from, isTri = is(from, ""triangularMatrix"")) ","Matrix","recommended","3.2.0"
".__C__BunchKaufman","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__CHMfactor","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__CHMsimpl","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__CHMsuper","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__Cholesky","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__CholeskyFactorization","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__CsparseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__LU","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__Matrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__MatrixFactorization","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__RsparseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__Schur","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__TsparseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__abIndex","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__atomicVector","S4","ClassUnionRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__compMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__corMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dCHMsimpl","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dCHMsuper","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ddenseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ddiMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__denseLU","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__denseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dgCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dgRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dgTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dgeMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__diagonalMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dpoMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dppMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dsCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dsRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dsTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dspMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dsparseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dsparseVector","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dsyMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dtCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dtRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dtTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dtpMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__dtrMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__generalMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__iMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__indMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__index","S4","ClassUnionRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__isparseVector","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ldenseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ldiMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lgCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lgRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lgTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lgeMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lsCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lsRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lsTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lspMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lsparseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lsparseVector","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__lsyMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ltCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ltRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ltTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ltpMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ltrMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__nCHMsimpl","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__nCHMsuper","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__nMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ndenseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ngCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ngRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ngTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ngeMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__nsCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__nsRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__nsTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__nspMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__nsparseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__nsparseVector","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__nsyMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ntCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ntRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ntTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ntpMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__ntrMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
".__C__number","S4","ClassUnionRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.2.0"
