"name","type","class","exported","S4generic","args","package","priority","Rversion","hidden"
"housing","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"huber","closure","function","TRUE","FALSE","(y, k = 1.5, tol = 1e-06) ","MASS","recommended","2.1.0",FALSE
"hubers","closure","function","TRUE","FALSE","(y, k = 1.5, mu, s, initmu = median(y), tol = 1e-06) ","MASS","recommended","2.1.0",FALSE
"immer","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"is.fractions","closure","function","TRUE","FALSE","(f) ","MASS","recommended","2.1.0",FALSE
"isoMDS","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, maxit = 50, trace = TRUE,     tol = 0.001, p = 2) ","MASS","recommended","2.1.0",FALSE
"kde2d","closure","function","TRUE","FALSE","(x, y, h, n = 25, lims = c(range(x), range(y))) ","MASS","recommended","2.1.0",FALSE
"lda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","2.1.0",FALSE
"ldahist","closure","function","TRUE","FALSE","(data, g, nbins = 25, h, x0 = -h/1000, breaks, xlim = range(breaks),     ymax = 0, width, type = c(""histogram"", ""density"", ""both""),     sep = (type != ""density""), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","2.1.0",FALSE
"leuk","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"lm.gls","closure","function","TRUE","FALSE","(formula, data, W, subset, na.action, inverse = FALSE,     method = ""qr"", model = FALSE, x = FALSE, y = FALSE, contrasts = NULL,     ...) ","MASS","recommended","2.1.0",FALSE
"lm.ridge","closure","function","TRUE","FALSE","(formula, data, subset, na.action, lambda = 0, model = FALSE,     x = FALSE, y = FALSE, contrasts = NULL, ...) ","MASS","recommended","2.1.0",FALSE
"lmsreg","closure","function","TRUE","FALSE","(...) ","MASS","recommended","2.1.0",FALSE
"lmwork","closure","function","TRUE","FALSE","(object) ","MASS","recommended","2.1.0",FALSE
"loglm","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","MASS","recommended","2.1.0",FALSE
"loglm1","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","recommended","2.1.0",FALSE
"logtrans","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","2.1.0",FALSE
"lqs","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","2.1.0",FALSE
"lqs.formula","closure","function","TRUE","FALSE","(formula, data, ..., method = c(""lts"", ""lqs"", ""lms"",     ""S"", ""model.frame""), subset, na.action, model = TRUE, x.ret = FALSE,     y.ret = FALSE, contrasts = NULL) ","MASS","recommended","2.1.0",FALSE
"ltsreg","closure","function","TRUE","FALSE","(...) ","MASS","recommended","2.1.0",FALSE
"mammals","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"mca","closure","function","TRUE","FALSE","(df, nf = 2, abbrev = FALSE) ","MASS","recommended","2.1.0",FALSE
"mcycle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"menarche","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"michelson","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"minn38","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"motors","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"muscle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"mvrnorm","closure","function","TRUE","FALSE","(n = 1, mu, Sigma, tol = 1e-06, empirical = FALSE) ","MASS","recommended","2.1.0",FALSE
"nclass.freq","closure","function","TRUE","FALSE","(x) ","MASS","recommended","2.1.0",FALSE
"neg.bin","closure","function","TRUE","FALSE","(theta = stop(""'theta' must be given"")) ","MASS","recommended","2.1.0",FALSE
"negative.binomial","closure","function","TRUE","FALSE","(theta = stop(""'theta' must be specified""), link = ""log"") ","MASS","recommended","2.1.0",FALSE
"negexp.SSival","closure","function","TRUE","FALSE","(mCall, data, LHS) ","MASS","recommended","2.1.0",FALSE
"newcomb","double","numeric","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"nlschools","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"npk","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"npr1","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"oats","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"painters","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"parcoord","closure","function","TRUE","FALSE","(x, col = 1, lty = 1, ...) ","MASS","recommended","2.1.0",FALSE
"petrol","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"phones","list","list","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"polr","closure","function","TRUE","FALSE","(formula, data, weights, start, ..., subset, na.action,     contrasts = NULL, Hess = FALSE, model = TRUE, method = c(""logistic"",         ""probit"", ""cloglog"", ""cauchit"")) ","MASS","recommended","2.1.0",FALSE
"psi.bisquare","closure","function","TRUE","FALSE","(u, c = 4.685, deriv = 0) ","MASS","recommended","2.1.0",FALSE
"psi.hampel","closure","function","TRUE","FALSE","(u, a = 2, b = 4, c = 8, deriv = 0) ","MASS","recommended","2.1.0",FALSE
"psi.huber","closure","function","TRUE","FALSE","(u, k = 1.345, deriv = 0) ","MASS","recommended","2.1.0",FALSE
"qda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","2.1.0",FALSE
"quine","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"rational","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","2.1.0",FALSE
"renumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","2.1.0",FALSE
"renumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","recommended","2.1.0",FALSE
"rlm","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","2.1.0",FALSE
"rms.curv","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","2.1.0",FALSE
"rnegbin","closure","function","TRUE","FALSE","(n, mu = n, theta = stop(""'theta' must be specified"")) ","MASS","recommended","2.1.0",FALSE
"road","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"rotifer","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"sammon","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, niter = 100, trace = TRUE,     magic = 0.2, tol = 1e-04) ","MASS","recommended","2.1.0",FALSE
"select","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","2.1.0",FALSE
"ships","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"shoes","list","list","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"shrimp","double","numeric","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"shuttle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"snails","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"stdres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","2.1.0",FALSE
"steam","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"stepAIC","closure","function","TRUE","FALSE","(object, scope, scale = 0, direction = c(""both"", ""backward"",     ""forward""), trace = 1, keep = NULL, steps = 1000, use.start = FALSE,     k = 2, ...) ","MASS","recommended","2.1.0",FALSE
"stormer","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"studres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","2.1.0",FALSE
"survey","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"synth.te","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"synth.tr","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"theta.md","closure","function","TRUE","FALSE","(y, mu, dfr, limit = 20, eps = .Machine$double.eps^0.25) ","MASS","recommended","2.1.0",FALSE
"theta.ml","closure","function","TRUE","FALSE","(y, mu, n = length(y), limit = 10, eps = .Machine$double.eps^0.25,     trace = FALSE) ","MASS","recommended","2.1.0",FALSE
"theta.mm","closure","function","TRUE","FALSE","(y, mu, dfr, limit = 10, eps = .Machine$double.eps^0.25) ","MASS","recommended","2.1.0",FALSE
"topo","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"truehist","closure","function","TRUE","FALSE","(data, nbins = ""Scott"", h, x0 = -h/1000, breaks, prob = TRUE,     xlim = range(breaks), ymax = max(est), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","2.1.0",FALSE
"ucv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","recommended","2.1.0",FALSE
"waders","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"whiteside","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"width.SJ","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax, method = c(""ste"",     ""dpi"")) ","MASS","recommended","2.1.0",FALSE
"write.matrix","closure","function","TRUE","FALSE","(x, file = """", sep = "" "", blocksize) ","MASS","recommended","2.1.0",FALSE
"wtloss","list","data.frame","FALSE","FALSE","NA","MASS","recommended","2.1.0",FALSE
"!","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"!=","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"$","special","function","TRUE","NA","","base","base","2.1.0",FALSE
"$.package_version","closure","function","TRUE","FALSE","(x, name) ","base","base","2.1.0",FALSE
"$<-","special","function","TRUE","NA","","base","base","2.1.0",FALSE
"$<-.data.frame","closure","function","TRUE","FALSE","(x, i, value) ","base","base","2.1.0",FALSE
"%%","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"%*%","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"%/%","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"%in%","closure","function","TRUE","FALSE","(x, table) ","base","base","2.1.0",FALSE
"%o%","closure","function","TRUE","FALSE","(X, Y) ","base","base","2.1.0",FALSE
"%x%","closure","function","TRUE","FALSE","(X, Y) ","base","base","2.1.0",FALSE
"&","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"&&","special","function","TRUE","NA","","base","base","2.1.0",FALSE
"(","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"*","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"*.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.1.0",FALSE
"+","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"+.Date","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.1.0",FALSE
"+.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.1.0",FALSE
"-","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"-.Date","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.1.0",FALSE
"-.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.1.0",FALSE
".Alias","closure","function","TRUE","FALSE","(expr) ","base","base","2.1.0", TRUE
".AutoloadEnv","environment","environment","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".BaseNamespaceEnv","environment","environment","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".C","builtin","function","TRUE","NA","","base","base","2.1.0", TRUE
".Call","builtin","function","TRUE","NA","","base","base","2.1.0", TRUE
".Call.graphics","builtin","function","TRUE","NA","","base","base","2.1.0", TRUE
".Defunct","closure","function","TRUE","FALSE","(new, package = NULL) ","base","base","2.1.0", TRUE
".Deprecated","closure","function","TRUE","FALSE","(new, package = NULL) ","base","base","2.1.0", TRUE
".Device","character","character","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".Devices","pairlist","pairlist","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".Export","closure","function","TRUE","FALSE","(...) ","base","base","2.1.0", TRUE
".External","builtin","function","TRUE","NA","","base","base","2.1.0", TRUE
".External.graphics","builtin","function","TRUE","NA","","base","base","2.1.0", TRUE
".First.sys","closure","function","TRUE","FALSE","() ","base","base","2.1.0", TRUE
".Fortran","builtin","function","TRUE","NA","","base","base","2.1.0", TRUE
".GlobalEnv","environment","environment","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".Import","closure","function","TRUE","FALSE","(...) ","base","base","2.1.0", TRUE
".ImportFrom","closure","function","TRUE","FALSE","(name, ...) ","base","base","2.1.0", TRUE
".Internal","special","function","TRUE","NA","","base","base","2.1.0", TRUE
".Last.value","character","character","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".Library","character","character","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".Machine","list","list","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".NotYetImplemented","closure","function","TRUE","FALSE","() ","base","base","2.1.0", TRUE
".NotYetUsed","closure","function","TRUE","FALSE","(arg, error = TRUE) ","base","base","2.1.0", TRUE
".Options","pairlist","pairlist","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".Platform","list","list","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".Primitive","builtin","function","TRUE","NA","","base","base","2.1.0", TRUE
".S3method","closure","function","TRUE","FALSE","(generic, class, method) ","base","base","2.1.0", TRUE
".Script","closure","function","TRUE","FALSE","(interpreter, script, args, ...) ","base","base","2.1.0", TRUE
".__S3MethodsTable__.","environment","environment","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".decode_package_version","closure","function","TRUE","FALSE","(x, base = NULL) ","base","base","2.1.0", TRUE
".deparseOpts","closure","function","TRUE","FALSE","(control) ","base","base","2.1.0", TRUE
".dynLibs","closure","function","TRUE","FALSE","(new) ","base","base","2.1.0", TRUE
".encode_package_version","closure","function","TRUE","FALSE","(x, base = NULL) ","base","base","2.1.0", TRUE
".find.package","closure","function","TRUE","FALSE","(package = NULL, lib.loc = NULL, quiet = FALSE, verbose = getOption(""verbose"")) ","base","base","2.1.0", TRUE
".getRequiredPackages","closure","function","TRUE","FALSE","(file = ""DESCRIPTION"", quietly = FALSE, useImports = FALSE) ","base","base","2.1.0", TRUE
".getRequiredPackages2","closure","function","TRUE","FALSE","(pkgInfo, quietly = FALSE, lib.loc = NULL, useImports = FALSE) ","base","base","2.1.0", TRUE
".handleSimpleError","closure","function","TRUE","FALSE","(h, msg, call) ","base","base","2.1.0", TRUE
".isMethodsDispatchOn","closure","function","TRUE","FALSE","(onOff = NULL) ","base","base","2.1.0", TRUE
".knownS3Generics","character","character","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".leap.seconds","double","POSIXt/POSIXct","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".libPaths","closure","function","TRUE","FALSE","(new) ","base","base","2.1.0", TRUE
".mergeExportMethods","closure","function","TRUE","FALSE","(new, ns) ","base","base","2.1.0", TRUE
".noGenerics","logical","logical","TRUE","FALSE","NA","base","base","2.1.0", TRUE
".packages","closure","function","TRUE","FALSE","(all.available = FALSE, lib.loc = NULL) ","base","base","2.1.0", TRUE
".path.package","closure","function","TRUE","FALSE","(package = NULL, quiet = FALSE) ","base","base","2.1.0", TRUE
".primTrace","builtin","function","TRUE","NA","","base","base","2.1.0", TRUE
".primUntrace","builtin","function","TRUE","NA","","base","base","2.1.0", TRUE
".readRDS","closure","function","TRUE","FALSE","(file, refhook = NULL) ","base","base","2.1.0", TRUE
".saveRDS","closure","function","TRUE","FALSE","(object, file = """", ascii = FALSE, version = NULL, compress = FALSE,     refhook = NULL) ","base","base","2.1.0", TRUE
".signalSimpleWarning","closure","function","TRUE","FALSE","(msg, call) ","base","base","2.1.0", TRUE
".standard_regexps","closure","function","TRUE","FALSE","() ","base","base","2.1.0", TRUE
".subset","builtin","function","TRUE","NA","","base","base","2.1.0", TRUE
".subset2","builtin","function","TRUE","NA","","base","base","2.1.0", TRUE
".userHooksEnv","environment","environment","TRUE","FALSE","NA","base","base","2.1.0", TRUE
"/","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"/.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","2.1.0",FALSE
":","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"::","closure","function","TRUE","FALSE","(pkg, name) ","base","base","2.1.0",FALSE
":::","closure","function","TRUE","FALSE","(pkg, name) ","base","base","2.1.0",FALSE
"<","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"<-","special","function","TRUE","NA","","base","base","2.1.0",FALSE
"<<-","special","function","TRUE","NA","","base","base","2.1.0",FALSE
"<=","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"=","special","function","TRUE","NA","","base","base","2.1.0",FALSE
"==","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
">","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
">=","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"@","special","function","TRUE","NA","","base","base","2.1.0",FALSE
"Arg","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"Conj","builtin","function","TRUE","NA","","base","base","2.1.0",FALSE
"F","logical","logical","TRUE","FALSE","NA","base","base","2.1.0",FALSE
"I","closure","function","TRUE","FALSE","(x) ","base","base","2.1.0",FALSE
"ISOdate","closure","function","TRUE","FALSE","(year, month, day, hour = 12, min = 0, sec = 0, tz = ""GMT"") ","base","base","2.1.0",FALSE
"ISOdatetime","closure","function","TRUE","FALSE","(year, month, day, hour, min, sec, tz = """") ","base","base","2.1.0",FALSE
