"name","type","class","exported","generic","args","package","Rversion"
"<","builtin","","TRUE","NA","","base","1.2.2"
"<-","special","","TRUE","NA","","base","1.2.2"
"<<-","special","","TRUE","NA","","base","1.2.2"
"<=","builtin","","TRUE","NA","","base","1.2.2"
"==","builtin","","TRUE","NA","","base","1.2.2"
">","builtin","","TRUE","NA","","base","1.2.2"
">=","builtin","","TRUE","NA","","base","1.2.2"
"Arg","builtin","","TRUE","NA","","base","1.2.2"
"C","closure","","TRUE","FALSE","(object, contr, how.many, ...) ","base","1.2.2"
"CRAN.packages","closure","","TRUE","FALSE","(CRAN = getOption(""CRAN""), method = ""auto"", contriburl = contrib.url(CRAN)) ","base","1.2.2"
"Conj","builtin","","TRUE","NA","","base","1.2.2"
"D","closure","","TRUE","FALSE","(expr, name) ","base","1.2.2"
"F","logical","","TRUE","FALSE","NA","base","1.2.2"
"GNOME","closure","","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12) ","base","1.2.2"
"GTK","closure","","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12) ","base","1.2.2"
"Gamma","closure","","TRUE","FALSE","(link = ""inverse"") ","base","1.2.2"
"Hershey","list","","TRUE","FALSE","NA","base","1.2.2"
"I","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"IQR","closure","","TRUE","FALSE","(x, na.rm = FALSE) ","base","1.2.2"
"ISOdate","closure","","TRUE","FALSE","(year, month, day, hour = 12, min = 0, sec = 0, tz = ""GMT"") ","base","1.2.2"
"ISOdatetime","closure","","TRUE","FALSE","(year, month, day, hour, min, sec, tz = """") ","base","1.2.2"
"Im","builtin","","TRUE","NA","","base","1.2.2"
"LETTERS","character","","TRUE","FALSE","NA","base","1.2.2"
"Machine","closure","","TRUE","FALSE","() ","base","1.2.2"
"Math.POSIXct","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"Math.POSIXlt","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"Math.data.frame","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"Math.factor","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"Mod","builtin","","TRUE","NA","","base","1.2.2"
"NCOL","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"NROW","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"NextMethod","closure","","TRUE","FALSE","(generic = NULL, object = NULL, ...) ","base","1.2.2"
"Ops.POSIXct","closure","","TRUE","FALSE","(e1, e2) ","base","1.2.2"
"Ops.POSIXlt","closure","","TRUE","FALSE","(e1, e2) ","base","1.2.2"
"Ops.data.frame","closure","","TRUE","FALSE","(e1, e2 = NULL) ","base","1.2.2"
"Ops.factor","closure","","TRUE","FALSE","(e1, e2) ","base","1.2.2"
"Ops.ordered","closure","","TRUE","FALSE","(e1, e2) ","base","1.2.2"
"Platform","closure","","TRUE","FALSE","() ","base","1.2.2"
"R.Version","closure","","TRUE","FALSE","() ","base","1.2.2"
"R.home","closure","","TRUE","FALSE","() ","base","1.2.2"
"R.version","list","simple.list","TRUE","FALSE","NA","base","1.2.2"
"R.version.string","character","","TRUE","FALSE","NA","base","1.2.2"
"RNGkind","closure","","TRUE","FALSE","(kind = NULL, normal.kind = NULL) ","base","1.2.2"
"Re","builtin","","TRUE","NA","","base","1.2.2"
"Recall","closure","","TRUE","FALSE","(...) ","base","1.2.2"
"Rprof","closure","","TRUE","FALSE","(filename = ""Rprof.out"", append = FALSE, interval = 0.02) ","base","1.2.2"
"Summary.POSIXct","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"Summary.POSIXlt","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"Summary.data.frame","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"Summary.factor","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"Sys.getenv","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"Sys.getlocale","closure","","TRUE","FALSE","(category = ""LC_ALL"") ","base","1.2.2"
"Sys.info","closure","","TRUE","FALSE","() ","base","1.2.2"
"Sys.localeconv","closure","","TRUE","FALSE","() ","base","1.2.2"
"Sys.putenv","closure","","TRUE","FALSE","(...) ","base","1.2.2"
"Sys.setlocale","closure","","TRUE","FALSE","(category = ""LC_ALL"", locale = """") ","base","1.2.2"
"Sys.sleep","closure","","TRUE","FALSE","(time) ","base","1.2.2"
"Sys.time","closure","","TRUE","FALSE","() ","base","1.2.2"
"Sys.timezone","closure","","TRUE","FALSE","() ","base","1.2.2"
"T","logical","","TRUE","FALSE","NA","base","1.2.2"
"UseMethod","special","","TRUE","NA","","base","1.2.2"
"Version","closure","","TRUE","FALSE","() ","base","1.2.2"
"X11","closure","","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12,     gamma = 1, colortype = getOption(""X11colortype""), maxcubesize = 256) ","base","1.2.2"
"[","special","","TRUE","NA","","base","1.2.2"
"[.AsIs","closure","","TRUE","FALSE","(x, i, ...) ","base","1.2.2"
"[.POSIXct","closure","","TRUE","FALSE","(x, ..., drop = TRUE) ","base","1.2.2"
"[.data.frame","closure","","TRUE","FALSE","(x, i, j, drop = if (missing(i)) TRUE else length(cols) ==     1) ","base","1.2.2"
"[.factor","closure","","TRUE","FALSE","(x, i, drop = FALSE) ","base","1.2.2"
"[.formula","closure","","TRUE","FALSE","(x, i) ","base","1.2.2"
"[.noquote","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"[.ts","closure","","TRUE","FALSE","(x, i, j, drop = TRUE) ","base","1.2.2"
"[<-","special","","TRUE","NA","","base","1.2.2"
"[<-.POSIXct","closure","","TRUE","FALSE","(x, ..., value) ","base","1.2.2"
"[<-.data.frame","closure","","TRUE","FALSE","(x, i, j, value) ","base","1.2.2"
"[<-.factor","closure","","TRUE","FALSE","(x, i, value) ","base","1.2.2"
"[[","special","","TRUE","NA","","base","1.2.2"
"[[.POSIXct","closure","","TRUE","FALSE","(x, ..., drop = TRUE) ","base","1.2.2"
"[[.data.frame","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"[[<-","special","","TRUE","NA","","base","1.2.2"
"[[<-.data.frame","closure","","TRUE","FALSE","(x, i, j, value) ","base","1.2.2"
"^","builtin","","TRUE","NA","","base","1.2.2"
"abbreviate","closure","","TRUE","FALSE","(names.arg, minlength = 4, use.classes = TRUE, dot = FALSE) ","base","1.2.2"
"abline","closure","","TRUE","FALSE","(a = NULL, b = NULL, h = NULL, v = NULL, reg = NULL,     coef = NULL, untf = FALSE, col = par(""col""), lty = par(""lty""),     lwd = NULL, ...) ","base","1.2.2"
"abs","builtin","","TRUE","NA","","base","1.2.2"
"acos","builtin","","TRUE","NA","","base","1.2.2"
"acosh","builtin","","TRUE","NA","","base","1.2.2"
"add.scope","closure","","TRUE","FALSE","(terms1, terms2) ","base","1.2.2"
"add1","closure","","TRUE","FALSE","(object, scope, ...) ","base","1.2.2"
"add1.default","closure","","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq""),     k = 2, trace = FALSE, ...) ","base","1.2.2"
"add1.glm","closure","","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq"",     ""F""), x = NULL, k = 2, ...) ","base","1.2.2"
"add1.lm","closure","","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq"",     ""F""), x = NULL, k = 2, ...) ","base","1.2.2"
"add1.mlm","closure","","TRUE","FALSE","(...) ","base","1.2.2"
"aggregate","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"aggregate.data.frame","closure","","TRUE","FALSE","(x, by, FUN, ...) ","base","1.2.2"
"aggregate.default","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"aggregate.ts","closure","","TRUE","FALSE","(x, nfrequency = 1, FUN = sum, ndeltat = 1, ts.eps = getOption(""ts.eps"")) ","base","1.2.2"
"alias","closure","","TRUE","FALSE","(object, ...) ","base","1.2.2"
"alias.formula","closure","","TRUE","FALSE","(object, data, ...) ","base","1.2.2"
"alias.lm","closure","","TRUE","FALSE","(object, complete = TRUE, partial = FALSE, partial.pattern = FALSE,     ...) ","base","1.2.2"
"alist","closure","","TRUE","FALSE","(...) ","base","1.2.2"
"all","closure","","TRUE","FALSE","(..., na.rm = FALSE) ","base","1.2.2"
"all.equal","closure","","TRUE","FALSE","(target, current, ...) ","base","1.2.2"
"all.equal.POSIXct","closure","","TRUE","FALSE","(..., scale = 1) ","base","1.2.2"
"all.equal.character","closure","","TRUE","FALSE","(target, current, ...) ","base","1.2.2"
"all.equal.default","closure","","TRUE","FALSE","(target, current, ...) ","base","1.2.2"
"all.equal.factor","closure","","TRUE","FALSE","(target, current, ...) ","base","1.2.2"
"all.equal.formula","closure","","TRUE","FALSE","(target, current, ...) ","base","1.2.2"
"all.equal.language","closure","","TRUE","FALSE","(target, current, ...) ","base","1.2.2"
"all.equal.list","closure","","TRUE","FALSE","(target, current, ...) ","base","1.2.2"
"all.equal.numeric","closure","","TRUE","FALSE","(target, current, tolerance = .Machine$double.eps^0.5,     scale = NULL) ","base","1.2.2"
"all.names","closure","","TRUE","FALSE","(expr, functions = TRUE, max.names = 200, unique = FALSE) ","base","1.2.2"
"all.vars","closure","","TRUE","FALSE","(expr, functions = FALSE, max.names = 200, unique = TRUE) ","base","1.2.2"
"anova","closure","","TRUE","FALSE","(object, ...) ","base","1.2.2"
"anova.glm","closure","","TRUE","FALSE","(object, ..., dispersion = NULL, test = NULL) ","base","1.2.2"
"anova.glm.null","closure","","TRUE","FALSE","(object, ..., test = NULL, na.action = na.omit) ","base","1.2.2"
"anova.glmlist","closure","","TRUE","FALSE","(objects, dispersion = NULL, test = NULL) ","base","1.2.2"
"anova.lm","closure","","TRUE","FALSE","(object, ...) ","base","1.2.2"
"anova.lm.null","closure","","TRUE","FALSE","(object, ...) ","base","1.2.2"
"anova.lmlist","closure","","TRUE","FALSE","(object, ..., scale = 0, test = ""F"") ","base","1.2.2"
"anova.mlm","closure","","TRUE","FALSE","(...) ","base","1.2.2"
"anovalist.lm","closure","","TRUE","FALSE","(object, ..., test = NULL) ","base","1.2.2"
"any","closure","","TRUE","FALSE","(..., na.rm = FALSE) ","base","1.2.2"
"aov","closure","","TRUE","FALSE","(formula, data = NULL, projections = FALSE, qr = TRUE,     contrasts = NULL, ...) ","base","1.2.2"
"aperm","closure","","TRUE","FALSE","(a, perm, resize = TRUE) ","base","1.2.2"
"append","closure","","TRUE","FALSE","(x, values, after = length(x)) ","base","1.2.2"
"apply","closure","","TRUE","FALSE","(X, MARGIN, FUN, ...) ","base","1.2.2"
"approx","closure","","TRUE","FALSE","(x, y = NULL, xout, method = ""linear"", n = 50, yleft,     yright, rule = 1, f = 0, ties = mean) ","base","1.2.2"
"approxfun","closure","","TRUE","FALSE","(x, y = NULL, method = ""linear"", yleft, yright, rule = 1,     f = 0, ties = mean) ","base","1.2.2"
"apropos","closure","","TRUE","FALSE","(what, where = FALSE, mode = ""any"") ","base","1.2.2"
"args","closure","","TRUE","FALSE","(name) ","base","1.2.2"
"array","closure","","TRUE","FALSE","(data = NA, dim = length(data), dimnames = NULL) ","base","1.2.2"
"arrows","closure","","TRUE","FALSE","(x0, y0, x1, y1, length = 0.25, angle = 30, code = 2,     col = par(""fg""), lty = NULL, lwd = par(""lwd""), xpd = FALSE) ","base","1.2.2"
"as.POSIXct","closure","","TRUE","FALSE","(x, tz = """") ","base","1.2.2"
"as.POSIXct.POSIXlt","closure","","TRUE","FALSE","(x, tz = """") ","base","1.2.2"
"as.POSIXct.date","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.POSIXct.dates","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.POSIXct.default","closure","","TRUE","FALSE","(x, tz = """") ","base","1.2.2"
"as.POSIXlt","closure","","TRUE","FALSE","(x, tz = """") ","base","1.2.2"
"as.array","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.call","builtin","","TRUE","NA","","base","1.2.2"
"as.character","special","","TRUE","NA","","base","1.2.2"
"as.character.POSIXct","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.character.POSIXlt","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.character.default","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.character.factor","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.character.octmode","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.complex","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.complex.default","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.data.frame","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.AsIs","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.POSIXct","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.character","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.complex","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.data.frame","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.default","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.factor","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.integer","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.list","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.logical","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.matrix","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.model.matrix","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.numeric","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.ordered","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.table","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.ts","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.data.frame.vector","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.2.2"
"as.double","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.double.default","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.expression","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.expression.default","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.factor","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.formula","closure","","TRUE","FALSE","(object, env = parent.frame()) ","base","1.2.2"
"as.function","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.function.default","closure","","TRUE","FALSE","(l, envir = parent.frame(), ...) ","base","1.2.2"
"as.integer","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.integer.default","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.list","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.list.data.frame","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.list.default","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.logical","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.logical.default","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.matrix","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.matrix.POSIXlt","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.matrix.data.frame","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.matrix.default","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.matrix.noquote","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.name","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.null","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.null.default","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.numeric","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.ordered","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.pairlist","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.qr","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.real","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.single","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.single.default","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.symbol","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.table","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"as.table.default","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.table.ftable","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.ts","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"as.vector","closure","","TRUE","FALSE","(x, mode = ""any"") ","base","1.2.2"
"as.vector.factor","closure","","TRUE","FALSE","(x, type = ""any"") ","base","1.2.2"
"asin","builtin","","TRUE","NA","","base","1.2.2"
"asinh","builtin","","TRUE","NA","","base","1.2.2"
"assign","closure","","TRUE","FALSE","(x, value, pos = -1, envir = pos.to.env(pos), inherits = FALSE,     immediate = TRUE) ","base","1.2.2"
"assocplot","closure","","TRUE","FALSE","(x, col = c(""black"", ""red""), space = 0.3, main = NULL,     xlab = NULL, ylab = NULL) ","base","1.2.2"
"atan","builtin","","TRUE","NA","","base","1.2.2"
"atan2","closure","","TRUE","FALSE","(y, x) ","base","1.2.2"
"atanh","builtin","","TRUE","NA","","base","1.2.2"
"attach","closure","","TRUE","FALSE","(what, pos = 2, name = deparse(substitute(what))) ","base","1.2.2"
"attr","builtin","","TRUE","NA","","base","1.2.2"
"attr.all.equal","closure","","TRUE","FALSE","(target, current, ...) ","base","1.2.2"
"attr<-","special","","TRUE","NA","","base","1.2.2"
"attributes","builtin","","TRUE","NA","","base","1.2.2"
"attributes<-","builtin","","TRUE","NA","","base","1.2.2"
"autoload","closure","","TRUE","FALSE","(name, package, ...) ","base","1.2.2"
"autoloader","closure","","TRUE","FALSE","(name, package, ...) ","base","1.2.2"
"ave","closure","","TRUE","FALSE","(x, ..., FUN = mean) ","base","1.2.2"
"axis","closure","","TRUE","FALSE","(side, at = NULL, labels = TRUE, tick = TRUE, line = 0,     pos = NA, outer = FALSE, font = NA, vfont = NULL, ...) ","base","1.2.2"
"axis.POSIXct","closure","","TRUE","FALSE","(side, x, format, ...) ","base","1.2.2"
"backsolve","closure","","TRUE","FALSE","(r, x, k = ncol(r), upper.tri = TRUE, transpose = FALSE) ","base","1.2.2"
"barplot","closure","","TRUE","FALSE","(height, ...) ","base","1.2.2"
"barplot.default","closure","","TRUE","FALSE","(height, width = 1, space = NULL, names.arg = NULL,     legend.text = NULL, beside = FALSE, horiz = FALSE, col = heat.colors(NR),     border = par(""fg""), main = NULL, sub = NULL, xlab = NULL,     ylab = NULL, xlim = NULL, ylim = NULL, axes = TRUE, axisnames = TRUE,     inside = TRUE, plot = TRUE, ...) ","base","1.2.2"
"basename","closure","","TRUE","FALSE","(path) ","base","1.2.2"
"besselI","closure","","TRUE","FALSE","(x, nu, expon.scaled = FALSE) ","base","1.2.2"
"besselJ","closure","","TRUE","FALSE","(x, nu) ","base","1.2.2"
"besselK","closure","","TRUE","FALSE","(x, nu, expon.scaled = FALSE) ","base","1.2.2"
"besselY","closure","","TRUE","FALSE","(x, nu) ","base","1.2.2"
"beta","closure","","TRUE","FALSE","(a, b) ","base","1.2.2"
"binomial","closure","","TRUE","FALSE","(link = ""logit"") ","base","1.2.2"
"bitmap","closure","","TRUE","FALSE","(file, type = ""png256"", height = 6, width = 6, res = 72,     pointsize, ...) ","base","1.2.2"
"body","closure","","TRUE","FALSE","(fun = sys.function(sys.parent())) ","base","1.2.2"
"body<-","closure","","TRUE","FALSE","(f, value, envir = parent.frame()) ","base","1.2.2"
"box","closure","","TRUE","FALSE","(which = ""plot"", lty = ""solid"", ...) ","base","1.2.2"
"boxplot","closure","","TRUE","FALSE","(x, ...) ","base","1.2.2"
"boxplot.default","closure","","TRUE","FALSE","(x, ..., range = 1.5, width = NULL, varwidth = FALSE,     notch = FALSE, names, boxwex = 0.8, data = parent.frame(),     plot = TRUE, border = par(""fg""), col = NULL, log = """", pars = NULL,     horizontal = FALSE, add = FALSE) ","base","1.2.2"
"boxplot.formula","closure","","TRUE","FALSE","(formula, data = NULL, subset, na.action, ...) ","base","1.2.2"
"boxplot.stats","closure","","TRUE","FALSE","(x, coef = 1.5, do.conf = TRUE, do.out = TRUE) ","base","1.2.2"
"break","special","","TRUE","NA","","base","1.2.2"
"browser","special","","TRUE","NA","","base","1.2.2"
"bug.report","closure","","TRUE","FALSE","(subject = """", ccaddress = Sys.getenv(""USER""), method = getOption(""mailer""),     address = ""r-bugs@r-project.org"", file = ""R.bug.report"") ","base","1.2.2"
"builtins","closure","","TRUE","FALSE","(internal = FALSE) ","base","1.2.2"
"bxp","closure","","TRUE","FALSE","(z, notch = FALSE, width = NULL, varwidth = FALSE, notch.frac = 0.5,     boxwex = 0.8, border = par(""fg""), col = NULL, log = """", pars = NULL,     frame.plot = axes, horizontal = FALSE, add = FALSE, ...) ","base","1.2.2"
"by","closure","","TRUE","FALSE","(data, INDICES, FUN, ...) ","base","1.2.2"
"by.data.frame","closure","","TRUE","FALSE","(data, INDICES, FUN, ...) ","base","1.2.2"
"by.default","closure","","TRUE","FALSE","(data, INDICES, FUN, ...) ","base","1.2.2"
"c","special","","TRUE","NA","","base","1.2.2"
"c.POSIXct","closure","","TRUE","FALSE","(...) ","base","1.2.2"
"c.POSIXlt","closure","","TRUE","FALSE","(...) ","base","1.2.2"
"call","special","","TRUE","NA","","base","1.2.2"
"case.names","closure","","TRUE","FALSE","(object, ...) ","base","1.2.2"
"case.names.default","closure","","TRUE","FALSE","(x, do.NULL = TRUE, prefix = ""row"") ","base","1.2.2"
"case.names.lm","closure","","TRUE","FALSE","(object, full = FALSE) ","base","1.2.2"
"cat","closure","","TRUE","FALSE","(..., file = """", sep = "" "", fill = FALSE, labels = NULL,     append = FALSE) ","base","1.2.2"
"category","closure","","TRUE","FALSE","(...) ","base","1.2.2"
"cbind","closure","","TRUE","FALSE","(..., deparse.level = 1) ","base","1.2.2"
"cbind.data.frame","closure","","TRUE","FALSE","(..., deparse.level = 1) ","base","1.2.2"
"ceiling","builtin","","TRUE","NA","","base","1.2.2"
"char.expand","closure","","TRUE","FALSE","(input, target, nomatch = stop(""no match"")) ","base","1.2.2"
"character","closure","","TRUE","FALSE","(length = 0) ","base","1.2.2"
"charmatch","closure","","TRUE","FALSE","(x, table, nomatch = NA) ","base","1.2.2"
"chartr","closure","","TRUE","FALSE","(old, new, x) ","base","1.2.2"
"check.options","closure","","TRUE","FALSE","(new, name.opt, reset = FALSE, assign.opt = FALSE, envir = .GlobalEnv,     check.attributes = c(""mode"", ""length""), override.check = FALSE) ","base","1.2.2"
"chol","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"chol2inv","closure","","TRUE","FALSE","(x, size = ncol(x)) ","base","1.2.2"
"choose","closure","","TRUE","FALSE","(n, k) ","base","1.2.2"
"chull","closure","","TRUE","FALSE","(x, y = NULL) ","base","1.2.2"
"class","builtin","","TRUE","NA","","base","1.2.2"
"class<-","builtin","","TRUE","NA","","base","1.2.2"
"close","closure","","TRUE","FALSE","(con, ...) ","base","1.2.2"
"close.connection","closure","","TRUE","FALSE","(con, type = ""rw"") ","base","1.2.2"
"close.screen","closure","","TRUE","FALSE","(n, all.screens = FALSE) ","base","1.2.2"
"close.socket","closure","","TRUE","FALSE","(socket) ","base","1.2.2"
"closeAllConnections","closure","","TRUE","FALSE","() ","base","1.2.2"
"cm","closure","","TRUE","FALSE","(x) ","base","1.2.2"
"cm.colors","closure","","TRUE","FALSE","(n) ","base","1.2.2"
"co.intervals","closure","","TRUE","FALSE","(x, number = 6, overlap = 0.5) ","base","1.2.2"
