"name","type","class","exported","generic","args","package","Rversion"
"D","closure","","TRUE","FALSE","(expr, namevec) ","base","1.1.1"
"F","logical","","TRUE","FALSE","NA","base","1.1.1"
"GNOME","closure","","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12) ","base","1.1.1"
"GTK","closure","","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12) ","base","1.1.1"
"Gamma","closure","","TRUE","FALSE","(link = ""inverse"") ","base","1.1.1"
"I","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"IQR","closure","","TRUE","FALSE","(x, na.rm = FALSE) ","base","1.1.1"
"Im","builtin","","TRUE","NA","","base","1.1.1"
"LETTERS","character","","TRUE","FALSE","NA","base","1.1.1"
"Machine","closure","","TRUE","FALSE","() ","base","1.1.1"
"Math.data.frame","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"Math.factor","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"Mod","builtin","","TRUE","NA","","base","1.1.1"
"NCOL","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"NROW","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"NextMethod","closure","","TRUE","FALSE","(generic = NULL, object = NULL, ...) ","base","1.1.1"
"Ops.data.frame","closure","","TRUE","FALSE","(e1, e2 = NULL) ","base","1.1.1"
"Ops.factor","closure","","TRUE","FALSE","(e1, e2) ","base","1.1.1"
"Ops.ordered","closure","","TRUE","FALSE","(e1, e2) ","base","1.1.1"
"Platform","closure","","TRUE","FALSE","() ","base","1.1.1"
"R.Version","closure","","TRUE","FALSE","() ","base","1.1.1"
"R.home","closure","","TRUE","FALSE","() ","base","1.1.1"
"R.version","list","simple.list","TRUE","FALSE","NA","base","1.1.1"
"R.version.string","character","","TRUE","FALSE","NA","base","1.1.1"
"RNGkind","closure","","TRUE","FALSE","(kind = NULL, normal.kind = NULL) ","base","1.1.1"
"Re","builtin","","TRUE","NA","","base","1.1.1"
"Recall","closure","","TRUE","FALSE","(...) ","base","1.1.1"
"Summary.data.frame","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"Summary.factor","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"T","logical","","TRUE","FALSE","NA","base","1.1.1"
"UseMethod","special","","TRUE","NA","","base","1.1.1"
"Version","closure","","TRUE","FALSE","() ","base","1.1.1"
"X11","closure","","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12,     gamma = 1, colortype = getOption(""X11colortype""), maxcubesize = 256) ","base","1.1.1"
"[","special","","TRUE","NA","","base","1.1.1"
"[.data.frame","closure","","TRUE","FALSE","(x, i, j, drop = if (missing(i)) TRUE else length(cols) ==     1) ","base","1.1.1"
"[.factor","closure","","TRUE","FALSE","(x, i, drop = FALSE) ","base","1.1.1"
"[.formula","closure","","TRUE","FALSE","(x, i) ","base","1.1.1"
"[.noquote","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"[.ts","closure","","TRUE","FALSE","(x, i, j, drop = TRUE) ","base","1.1.1"
"[<-","special","","TRUE","NA","","base","1.1.1"
"[<-.data.frame","closure","","TRUE","FALSE","(x, i, j, value) ","base","1.1.1"
"[<-.factor","closure","","TRUE","FALSE","(x, i, value) ","base","1.1.1"
"[[","special","","TRUE","NA","","base","1.1.1"
"[[.data.frame","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"[[<-","special","","TRUE","NA","","base","1.1.1"
"[[<-.data.frame","closure","","TRUE","FALSE","(x, i, j, value) ","base","1.1.1"
"^","builtin","","TRUE","NA","","base","1.1.1"
"abbreviate","closure","","TRUE","FALSE","(names.arg, minlength = 4, use.classes = TRUE, dot = FALSE) ","base","1.1.1"
"abline","closure","","TRUE","FALSE","(a = NULL, b = NULL, h = NULL, v = NULL, reg = NULL,     coef = NULL, untf = FALSE, col = par(""col""), lty = par(""lty""),     lwd = NULL, ...) ","base","1.1.1"
"abs","builtin","","TRUE","NA","","base","1.1.1"
"acos","builtin","","TRUE","NA","","base","1.1.1"
"acosh","builtin","","TRUE","NA","","base","1.1.1"
"add.scope","closure","","TRUE","FALSE","(terms1, terms2) ","base","1.1.1"
"add1","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"add1.default","closure","","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq""),     k = 2, trace = FALSE, ...) ","base","1.1.1"
"add1.glm","closure","","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq"",     ""F""), x = NULL, k = 2, ...) ","base","1.1.1"
"add1.lm","closure","","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq"",     ""F""), x = NULL, k = 2, ...) ","base","1.1.1"
"add1.mlm","closure","","TRUE","FALSE","(...) ","base","1.1.1"
"aggregate","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"aggregate.data.frame","closure","","TRUE","FALSE","(x, by, FUN, ...) ","base","1.1.1"
"aggregate.default","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"aggregate.ts","closure","","TRUE","FALSE","(x, nfrequency = 1, FUN = sum, ndeltat = 1, ts.eps = getOption(""ts.eps"")) ","base","1.1.1"
"alias","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"alias.formula","closure","","TRUE","FALSE","(object, data, ...) ","base","1.1.1"
"alias.lm","closure","","TRUE","FALSE","(object, complete = TRUE, partial = FALSE, partial.pattern = FALSE,     ...) ","base","1.1.1"
"alist","closure","","TRUE","FALSE","(...) ","base","1.1.1"
"all","closure","","TRUE","FALSE","(..., na.rm = FALSE) ","base","1.1.1"
"all.equal","closure","","TRUE","FALSE","(target, current, ...) ","base","1.1.1"
"all.equal.character","closure","","TRUE","FALSE","(target, current, ...) ","base","1.1.1"
"all.equal.default","closure","","TRUE","FALSE","(target, current, ...) ","base","1.1.1"
"all.equal.factor","closure","","TRUE","FALSE","(target, current, ...) ","base","1.1.1"
"all.equal.formula","closure","","TRUE","FALSE","(target, current, ...) ","base","1.1.1"
"all.equal.language","closure","","TRUE","FALSE","(target, current, ...) ","base","1.1.1"
"all.equal.list","closure","","TRUE","FALSE","(target, current, ...) ","base","1.1.1"
"all.equal.numeric","closure","","TRUE","FALSE","(target, current, tolerance = .Machine$double.eps^0.5,     scale = NULL) ","base","1.1.1"
"all.names","closure","","TRUE","FALSE","(expr, functions = TRUE, max.names = 200, unique = FALSE) ","base","1.1.1"
"all.vars","closure","","TRUE","FALSE","(expr, functions = FALSE, max.names = 200, unique = TRUE) ","base","1.1.1"
"anova","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"anova.glm","closure","","TRUE","FALSE","(object, ..., dispersion = NULL, test = NULL) ","base","1.1.1"
"anova.glm.null","closure","","TRUE","FALSE","(object, ..., test = NULL, na.action = na.omit) ","base","1.1.1"
"anova.glmlist","closure","","TRUE","FALSE","(object, dispersion = NULL, test = NULL, ...) ","base","1.1.1"
"anova.lm","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"anova.lm.null","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"anova.mlm","closure","","TRUE","FALSE","(...) ","base","1.1.1"
"anovalist.lm","closure","","TRUE","FALSE","(object, ..., test = NULL) ","base","1.1.1"
"any","closure","","TRUE","FALSE","(..., na.rm = FALSE) ","base","1.1.1"
"aov","closure","","TRUE","FALSE","(formula, data = NULL, projections = FALSE, qr = TRUE,     contrasts = NULL, ...) ","base","1.1.1"
"aperm","closure","","TRUE","FALSE","(a, perm, resize = TRUE) ","base","1.1.1"
"append","closure","","TRUE","FALSE","(x, values, after = length(x)) ","base","1.1.1"
"apply","closure","","TRUE","FALSE","(X, MARGIN, FUN, ...) ","base","1.1.1"
"approx","closure","","TRUE","FALSE","(x, y = NULL, xout, method = ""linear"", n = 50, yleft,     yright, rule = 1, f = 0, ties = mean) ","base","1.1.1"
"approxfun","closure","","TRUE","FALSE","(x, y = NULL, method = ""linear"", yleft, yright, rule = 1,     f = 0, ties = mean) ","base","1.1.1"
"apropos","closure","","TRUE","FALSE","(what, where = FALSE, mode = ""any"") ","base","1.1.1"
"args","closure","","TRUE","FALSE","(name) ","base","1.1.1"
"array","closure","","TRUE","FALSE","(data = NA, dim = length(data), dimnames = NULL) ","base","1.1.1"
"arrows","closure","","TRUE","FALSE","(x0, y0, x1, y1, length = 0.25, angle = 30, code = 2,     col = par(""fg""), lty = NULL, lwd = par(""lwd""), xpd = FALSE) ","base","1.1.1"
"as.array","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.call","builtin","","TRUE","NA","","base","1.1.1"
"as.character","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.character.default","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.complex","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.complex.default","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.data.frame","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.AsIs","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.character","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.complex","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.data.frame","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.default","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.factor","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.integer","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.list","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.logical","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.matrix","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.model.matrix","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.numeric","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.ordered","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.ts","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.data.frame.vector","closure","","TRUE","FALSE","(x, row.names = NULL, optional = FALSE) ","base","1.1.1"
"as.double","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.double.default","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.expression","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.expression.default","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.factor","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.formula","closure","","TRUE","FALSE","(object) ","base","1.1.1"
"as.function","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.function.default","closure","","TRUE","FALSE","(l, envir = sys.frame(sys.parent())) ","base","1.1.1"
"as.integer","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.integer.default","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.list","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.list.data.frame","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.list.default","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.logical","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.logical.default","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.matrix","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.matrix.data.frame","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.matrix.default","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.matrix.noquote","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.name","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.null","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.null.default","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.numeric","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.ordered","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.pairlist","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.qr","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.real","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.single","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"as.single.default","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.symbol","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.ts","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"as.vector","closure","","TRUE","FALSE","(x, mode = ""any"") ","base","1.1.1"
"as.vector.factor","closure","","TRUE","FALSE","(x, type = ""any"") ","base","1.1.1"
"asin","builtin","","TRUE","NA","","base","1.1.1"
"asinh","builtin","","TRUE","NA","","base","1.1.1"
"assign","closure","","TRUE","FALSE","(x, value, pos = -1, envir = pos.to.env(pos), inherits = FALSE,     immediate = TRUE) ","base","1.1.1"
"atan","builtin","","TRUE","NA","","base","1.1.1"
"atan2","closure","","TRUE","FALSE","(y, x) ","base","1.1.1"
"atanh","builtin","","TRUE","NA","","base","1.1.1"
"attach","closure","","TRUE","FALSE","(what, pos = 2, name = deparse(substitute(what))) ","base","1.1.1"
"attr","closure","","TRUE","FALSE","(x, which) ","base","1.1.1"
"attr.all.equal","closure","","TRUE","FALSE","(target, current, ...) ","base","1.1.1"
"attr<-","special","","TRUE","NA","","base","1.1.1"
"attributes","builtin","","TRUE","NA","","base","1.1.1"
"attributes<-","builtin","","TRUE","NA","","base","1.1.1"
"autoload","closure","","TRUE","FALSE","(name, file) ","base","1.1.1"
"autoloader","closure","","TRUE","FALSE","(name, file) ","base","1.1.1"
"ave","closure","","TRUE","FALSE","(x, ..., FUN = mean) ","base","1.1.1"
"axis","closure","","TRUE","FALSE","(side, at = NULL, labels = TRUE, tick = TRUE, line = 0,     pos = NA, outer = FALSE, ...) ","base","1.1.1"
"backsolve","closure","","TRUE","FALSE","(r, x, k = ncol(r), upper.tri = TRUE, transpose = FALSE) ","base","1.1.1"
"barplot","closure","","TRUE","FALSE","(height, ...) ","base","1.1.1"
"barplot.default","closure","","TRUE","FALSE","(height, width = 1, space = NULL, names.arg = NULL,     legend.text = NULL, beside = FALSE, horiz = FALSE, col = heat.colors(NR),     border = par(""fg""), main = NULL, sub = NULL, xlab = NULL,     ylab = NULL, xlim = NULL, ylim = NULL, axes = TRUE, axisnames = TRUE,     inside = TRUE, plot = TRUE, ...) ","base","1.1.1"
"basename","closure","","TRUE","FALSE","(path) ","base","1.1.1"
"besselI","closure","","TRUE","FALSE","(x, nu, expon.scaled = FALSE) ","base","1.1.1"
"besselJ","closure","","TRUE","FALSE","(x, nu) ","base","1.1.1"
"besselK","closure","","TRUE","FALSE","(x, nu, expon.scaled = FALSE) ","base","1.1.1"
"besselY","closure","","TRUE","FALSE","(x, nu) ","base","1.1.1"
"beta","closure","","TRUE","FALSE","(a, b) ","base","1.1.1"
"binomial","closure","","TRUE","FALSE","(link = ""logit"") ","base","1.1.1"
"bitmap","closure","","TRUE","FALSE","(file, type = ""png256"", height = 6, width = 6, res = 72,     pointsize, ...) ","base","1.1.1"
"body","closure","","TRUE","FALSE","(fun = sys.function(sys.parent())) ","base","1.1.1"
"body<-","closure","","TRUE","FALSE","(f, value, envir = sys.frame(sys.parent())) ","base","1.1.1"
"box","closure","","TRUE","FALSE","(which = ""plot"", lty = ""solid"", ...) ","base","1.1.1"
"boxplot","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"boxplot.default","closure","","TRUE","FALSE","(x, ..., range = 1.5, width = NULL, varwidth = FALSE,     notch = FALSE, names, boxwex = 0.8, data = sys.frame(sys.parent()),     plot = TRUE, border = par(""fg""), col = NULL, log = """", pars = NULL) ","base","1.1.1"
"boxplot.formula","closure","","TRUE","FALSE","(formula, data = NULL, subset, na.action, ...) ","base","1.1.1"
"boxplot.stats","closure","","TRUE","FALSE","(x, coef = 1.5, do.conf = TRUE, do.out = TRUE) ","base","1.1.1"
"break","special","","TRUE","NA","","base","1.1.1"
"browser","special","","TRUE","NA","","base","1.1.1"
"bug.report","closure","","TRUE","FALSE","(subject = """", ccaddress = getenv(""USER""), method = getOption(""mailer""),     address = ""r-bugs@biostat.ku.dk"", file = ""R.bug.report"") ","base","1.1.1"
"builtins","closure","","TRUE","FALSE","(internal = FALSE) ","base","1.1.1"
"bxp","closure","","TRUE","FALSE","(z, notch = FALSE, width = NULL, varwidth = FALSE, notch.frac = 0.5,     boxwex = 0.8, border = par(""fg""), col = NULL, log = """", pars = NULL,     ...) ","base","1.1.1"
"by","closure","","TRUE","FALSE","(data, INDICES, FUN, ...) ","base","1.1.1"
"by.data.frame","closure","","TRUE","FALSE","(data, INDICES, FUN, ...) ","base","1.1.1"
"by.default","closure","","TRUE","FALSE","(data, INDICES, FUN, ...) ","base","1.1.1"
"c","special","","TRUE","NA","","base","1.1.1"
"call","special","","TRUE","NA","","base","1.1.1"
"case.names","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"case.names.default","closure","","TRUE","FALSE","(x, do.NULL = TRUE, prefix = ""row"") ","base","1.1.1"
"case.names.lm","closure","","TRUE","FALSE","(obj, full = FALSE) ","base","1.1.1"
"cat","closure","","TRUE","FALSE","(..., file = """", sep = "" "", fill = FALSE, labels = NULL,     append = FALSE) ","base","1.1.1"
"category","closure","","TRUE","FALSE","(...) ","base","1.1.1"
"cbind","closure","","TRUE","FALSE","(..., deparse.level = 1) ","base","1.1.1"
"cbind.data.frame","closure","","TRUE","FALSE","(..., deparse.level = 1) ","base","1.1.1"
"ceiling","builtin","","TRUE","NA","","base","1.1.1"
"char.expand","closure","","TRUE","FALSE","(input, target, nomatch = stop(""no match"")) ","base","1.1.1"
"character","closure","","TRUE","FALSE","(length = 0) ","base","1.1.1"
"charmatch","closure","","TRUE","FALSE","(x, table, nomatch = NA) ","base","1.1.1"
"chartr","closure","","TRUE","FALSE","(old, new, x) ","base","1.1.1"
"check.options","closure","","TRUE","FALSE","(new, name.opt, reset = FALSE, assign.opt = FALSE, envir = .GlobalEnv,     check.attributes = c(""mode"", ""length""), override.check = FALSE) ","base","1.1.1"
"chol","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"chol2inv","closure","","TRUE","FALSE","(x, size = ncol(x)) ","base","1.1.1"
"choose","closure","","TRUE","FALSE","(n, k) ","base","1.1.1"
"chull","closure","","TRUE","FALSE","(x, y = NULL) ","base","1.1.1"
"class","builtin","","TRUE","NA","","base","1.1.1"
"class<-","builtin","","TRUE","NA","","base","1.1.1"
"close.screen","closure","","TRUE","FALSE","(n, all.screens = FALSE) ","base","1.1.1"
"close.socket","closure","","TRUE","FALSE","(socket) ","base","1.1.1"
"cm","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"cm.colors","closure","","TRUE","FALSE","(n) ","base","1.1.1"
"co.intervals","closure","","TRUE","FALSE","(x, number = 6, overlap = 0.5) ","base","1.1.1"
"codes","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"codes.factor","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"codes.ordered","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"codes<-","closure","","TRUE","FALSE","(x, value) ","base","1.1.1"
"coef","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"coef.aov","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"coef.default","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"coef.glm","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"coef.listof","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"coef.lm","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"coefficients","closure","","TRUE","FALSE","(object, ...) ","base","1.1.1"
"col","closure","","TRUE","FALSE","(x, as.factor = FALSE) ","base","1.1.1"
"colnames","closure","","TRUE","FALSE","(x, do.NULL = TRUE, prefix = ""col"") ","base","1.1.1"
"colnames<-","closure","","TRUE","FALSE","(x, value) ","base","1.1.1"
"colors","closure","","TRUE","FALSE","() ","base","1.1.1"
"colours","closure","","TRUE","FALSE","() ","base","1.1.1"
"commandArgs","closure","","TRUE","FALSE","() ","base","1.1.1"
"comment","closure","","TRUE","FALSE","(x) ","base","1.1.1"
"comment<-","closure","","TRUE","FALSE","(x, value) ","base","1.1.1"
"complete.cases","closure","","TRUE","FALSE","(...) ","base","1.1.1"
"complex","closure","","TRUE","FALSE","(length.out = 0, real = numeric(), imaginary = numeric(),     modulus = 1, argument = 0) ","base","1.1.1"
"conflicts","closure","","TRUE","FALSE","(where = search(), detail = FALSE) ","base","1.1.1"
"contour","closure","","TRUE","FALSE","(x = seq(0, 1, len = nrow(z)), y = seq(0, 1, len = ncol(z)),     z, nlevels = 10, levels = pretty(zlim, nlevels), labels = NULL,     xlim = range(x, finite = TRUE), ylim = range(y, finite = TRUE),     zlim = range(z, finite = TRUE), labcex = 0.4, drawlabels = TRUE,     method = ""flattest"", vfont = NULL, col = par(""fg""), lty = par(""lty""),     lwd = par(""lwd""), add = FALSE, ...) ","base","1.1.1"
"contr.helmert","closure","","TRUE","FALSE","(n, contrasts = TRUE) ","base","1.1.1"
"contr.poly","closure","","TRUE","FALSE","(n, contrasts = TRUE) ","base","1.1.1"
"contr.sum","closure","","TRUE","FALSE","(n, contrasts = TRUE) ","base","1.1.1"
"contr.treatment","closure","","TRUE","FALSE","(n, base = 1, contrasts = TRUE) ","base","1.1.1"
"contrasts","closure","","TRUE","FALSE","(x, contrasts = TRUE) ","base","1.1.1"
"contrasts<-","closure","","TRUE","FALSE","(x, how.many, value) ","base","1.1.1"
"contrib.url","closure","","TRUE","FALSE","(CRAN) ","base","1.1.1"
"convolve","closure","","TRUE","FALSE","(x, y, conj = TRUE, type = c(""circular"", ""open"", ""filter"")) ","base","1.1.1"
"cooks.distance","closure","","TRUE","FALSE","(lm.obj, infl = lm.influence(lm.obj), res = weighted.residuals(lm.obj),     sd = sqrt(deviance(lm.obj)/df.residual(lm.obj))) ","base","1.1.1"
"coplot","closure","","TRUE","FALSE","(formula, data, given.values, panel = points, rows,     columns, show.given = TRUE, col = par(""fg""), pch = par(""pch""),     xlab = c(x.name, paste(""Given :"", a.name)), ylab = c(y.name,         paste(""Given :"", b.name)), subscripts = FALSE, xlim,     ylim, number = 6, overlap = 0.5, ...) ","base","1.1.1"
"cor","closure","","TRUE","FALSE","(x, y = NULL, use = ""all.obs"") ","base","1.1.1"
"cos","builtin","","TRUE","NA","","base","1.1.1"
"cosh","builtin","","TRUE","NA","","base","1.1.1"
"count.fields","closure","","TRUE","FALSE","(file, sep = """", quote = ""\""'"", skip = 0) ","base","1.1.1"
"cov","closure","","TRUE","FALSE","(x, y = NULL, use = ""all.obs"") ","base","1.1.1"
"cov.wt","closure","","TRUE","FALSE","(x, wt = rep(1/nrow(x), nrow(x)), cor = FALSE, center = TRUE) ","base","1.1.1"
"covratio","closure","","TRUE","FALSE","(lm.obj, infl = lm.influence(lm.obj), res = weighted.residuals(lm.obj)) ","base","1.1.1"
"crossprod","closure","","TRUE","FALSE","(x, y = x) ","base","1.1.1"
"cummax","builtin","","TRUE","NA","","base","1.1.1"
"cummin","builtin","","TRUE","NA","","base","1.1.1"
"cumprod","builtin","","TRUE","NA","","base","1.1.1"
"cumsum","builtin","","TRUE","NA","","base","1.1.1"
"curve","closure","","TRUE","FALSE","(expr, from, to, n = 101, add = FALSE, type = ""l"", ylab = NULL,     log = NULL, ...) ","base","1.1.1"
"cut","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"cut.default","closure","","TRUE","FALSE","(x, breaks, labels = NULL, include.lowest = FALSE, right = TRUE,     dig.lab = 3) ","base","1.1.1"
"cycle","closure","","TRUE","FALSE","(x, ...) ","base","1.1.1"
"cycle.default","closure","","TRUE","FALSE","(x) ","base","1.1.1"
