"name","type","class","exported","S4generic","args","package","priority","Rversion","hidden"
"boxcox","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","3.5.1",FALSE
"cabbages","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"caith","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"cats","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"cement","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"chem","double","numeric","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"con2tr","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","3.5.1",FALSE
"contr.sdif","closure","function","TRUE","FALSE","(n, contrasts = TRUE, sparse = FALSE) ","MASS","recommended","3.5.1",FALSE
"coop","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"corresp","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","3.5.1",FALSE
"cov.mcd","closure","function","TRUE","FALSE","(...) ","MASS","recommended","3.5.1",FALSE
"cov.mve","closure","function","TRUE","FALSE","(...) ","MASS","recommended","3.5.1",FALSE
"cov.rob","closure","function","TRUE","FALSE","(x, cor = FALSE, quantile.used = floor((n + p + 1)/2),     method = c(""mve"", ""mcd"", ""classical""), nsamp = ""best"", seed) ","MASS","recommended","3.5.1",FALSE
"cov.trob","closure","function","TRUE","FALSE","(x, wt = rep(1, n), cor = FALSE, center = TRUE, nu = 5,     maxit = 25, tol = 0.01) ","MASS","recommended","3.5.1",FALSE
"cpus","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"crabs","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"deaths","double","ts","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"denumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","3.5.1",FALSE
"dose.p","closure","function","TRUE","FALSE","(obj, cf = 1:2, p = 0.5) ","MASS","recommended","3.5.1",FALSE
"drivers","double","ts","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"dropterm","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","3.5.1",FALSE
"eagles","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"enlist","closure","function","TRUE","FALSE","(vec) ","MASS","recommended","3.5.1",FALSE
"epil","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"eqscplot","closure","function","TRUE","FALSE","(x, y, ratio = 1, tol = 0.04, uin, ...) ","MASS","recommended","3.5.1",FALSE
"farms","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"fbeta","closure","function","TRUE","FALSE","(x, alpha, beta) ","MASS","recommended","3.5.1",FALSE
"fgl","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"fitdistr","closure","function","TRUE","FALSE","(x, densfun, start, ...) ","MASS","recommended","3.5.1",FALSE
"forbes","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"fractions","closure","function","TRUE","FALSE","(x, cycles = 10, max.denominator = 2000, ...) ","MASS","recommended","3.5.1",FALSE
"frequency.polygon","closure","function","TRUE","FALSE","(x, nclass = nclass.freq(x), xlab = """", ylab = """", ...) ","MASS","recommended","3.5.1",FALSE
"galaxies","double","numeric","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"gamma.dispersion","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","3.5.1",FALSE
"gamma.shape","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","3.5.1",FALSE
"gehan","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"genotype","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"geyser","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"gilgais","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"ginv","closure","function","TRUE","FALSE","(X, tol = sqrt(.Machine$double.eps)) ","MASS","recommended","3.5.1",FALSE
"glm.convert","closure","function","TRUE","FALSE","(object) ","MASS","recommended","3.5.1",FALSE
"glm.nb","closure","function","TRUE","FALSE","(formula, data, weights, subset, na.action, start = NULL,     etastart, mustart, control = glm.control(...), method = ""glm.fit"",     model = TRUE, x = FALSE, y = TRUE, contrasts = NULL, ...,     init.theta, link = log) ","MASS","recommended","3.5.1",FALSE
"glmmPQL","closure","function","TRUE","FALSE","(fixed, random, family, data, correlation, weights,     control, niter = 10, verbose = TRUE, ...) ","MASS","recommended","3.5.1",FALSE
"hills","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"hist.FD","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","recommended","3.5.1",FALSE
"hist.scott","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","recommended","3.5.1",FALSE
"housing","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"huber","closure","function","TRUE","FALSE","(y, k = 1.5, tol = 1e-06) ","MASS","recommended","3.5.1",FALSE
"hubers","closure","function","TRUE","FALSE","(y, k = 1.5, mu, s, initmu = median(y), tol = 1e-06) ","MASS","recommended","3.5.1",FALSE
"immer","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"is.fractions","closure","function","TRUE","FALSE","(f) ","MASS","recommended","3.5.1",FALSE
"isoMDS","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, maxit = 50, trace = TRUE,     tol = 0.001, p = 2) ","MASS","recommended","3.5.1",FALSE
"kde2d","closure","function","TRUE","FALSE","(x, y, h, n = 25, lims = c(range(x), range(y))) ","MASS","recommended","3.5.1",FALSE
"lda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","3.5.1",FALSE
"ldahist","closure","function","TRUE","FALSE","(data, g, nbins = 25, h, x0 = -h/1000, breaks, xlim = range(breaks),     ymax = 0, width, type = c(""histogram"", ""density"", ""both""),     sep = (type != ""density""), col = 5L, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","3.5.1",FALSE
"leuk","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"lm.gls","closure","function","TRUE","FALSE","(formula, data, W, subset, na.action, inverse = FALSE,     method = ""qr"", model = FALSE, x = FALSE, y = FALSE, contrasts = NULL,     ...) ","MASS","recommended","3.5.1",FALSE
"lm.ridge","closure","function","TRUE","FALSE","(formula, data, subset, na.action, lambda = 0, model = FALSE,     x = FALSE, y = FALSE, contrasts = NULL, ...) ","MASS","recommended","3.5.1",FALSE
"lmsreg","closure","function","TRUE","FALSE","(...) ","MASS","recommended","3.5.1",FALSE
"lmwork","closure","function","TRUE","FALSE","(object) ","MASS","recommended","3.5.1",FALSE
"loglm","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","MASS","recommended","3.5.1",FALSE
"loglm1","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","recommended","3.5.1",FALSE
"logtrans","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","3.5.1",FALSE
"lqs","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","3.5.1",FALSE
"lqs.formula","closure","function","TRUE","FALSE","(formula, data, ..., method = c(""lts"", ""lqs"", ""lms"",     ""S"", ""model.frame""), subset, na.action, model = TRUE, x.ret = FALSE,     y.ret = FALSE, contrasts = NULL) ","MASS","recommended","3.5.1",FALSE
"ltsreg","closure","function","TRUE","FALSE","(...) ","MASS","recommended","3.5.1",FALSE
"mammals","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"mca","closure","function","TRUE","FALSE","(df, nf = 2, abbrev = FALSE) ","MASS","recommended","3.5.1",FALSE
"mcycle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"menarche","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"michelson","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"minn38","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"motors","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"muscle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"mvrnorm","closure","function","TRUE","FALSE","(n = 1, mu, Sigma, tol = 1e-06, empirical = FALSE, EISPACK = FALSE) ","MASS","recommended","3.5.1",FALSE
"nclass.freq","closure","function","TRUE","FALSE","(x) ","MASS","recommended","3.5.1",FALSE
"neg.bin","closure","function","TRUE","FALSE","(theta = stop(""'theta' must be given"")) ","MASS","recommended","3.5.1",FALSE
"negative.binomial","closure","function","TRUE","FALSE","(theta = stop(""'theta' must be specified""), link = ""log"") ","MASS","recommended","3.5.1",FALSE
"negexp.SSival","closure","function","TRUE","FALSE","(mCall, data, LHS) ","MASS","recommended","3.5.1",FALSE
"newcomb","double","numeric","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"nlschools","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"npk","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"npr1","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"oats","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"painters","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"parcoord","closure","function","TRUE","FALSE","(x, col = 1, lty = 1, var.label = FALSE, ...) ","MASS","recommended","3.5.1",FALSE
"petrol","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"phones","list","list","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"polr","closure","function","TRUE","FALSE","(formula, data, weights, start, ..., subset, na.action,     contrasts = NULL, Hess = FALSE, model = TRUE, method = c(""logistic"",         ""probit"", ""loglog"", ""cloglog"", ""cauchit"")) ","MASS","recommended","3.5.1",FALSE
"psi.bisquare","closure","function","TRUE","FALSE","(u, c = 4.685, deriv = 0) ","MASS","recommended","3.5.1",FALSE
"psi.hampel","closure","function","TRUE","FALSE","(u, a = 2, b = 4, c = 8, deriv = 0) ","MASS","recommended","3.5.1",FALSE
"psi.huber","closure","function","TRUE","FALSE","(u, k = 1.345, deriv = 0) ","MASS","recommended","3.5.1",FALSE
"qda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","3.5.1",FALSE
"quine","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"rational","closure","function","TRUE","FALSE","(x, cycles = 10, max.denominator = 2000, ...) ","MASS","recommended","3.5.1",FALSE
"renumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","3.5.1",FALSE
"rlm","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","3.5.1",FALSE
"rms.curv","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","3.5.1",FALSE
"rnegbin","closure","function","TRUE","FALSE","(n, mu = n, theta = stop(""'theta' must be specified"")) ","MASS","recommended","3.5.1",FALSE
"road","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"rotifer","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"sammon","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, niter = 100, trace = TRUE,     magic = 0.2, tol = 1e-04) ","MASS","recommended","3.5.1",FALSE
"select","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","3.5.1",FALSE
"ships","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"shoes","list","list","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"shrimp","double","numeric","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"shuttle","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"snails","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"stdres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","3.5.1",FALSE
"steam","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"stepAIC","closure","function","TRUE","FALSE","(object, scope, scale = 0, direction = c(""both"", ""backward"",     ""forward""), trace = 1, keep = NULL, steps = 1000, use.start = FALSE,     k = 2, ...) ","MASS","recommended","3.5.1",FALSE
"stormer","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"studres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","3.5.1",FALSE
"survey","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"synth.te","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"synth.tr","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"theta.md","closure","function","TRUE","FALSE","(y, mu, dfr, weights, limit = 20, eps = .Machine$double.eps^0.25) ","MASS","recommended","3.5.1",FALSE
"theta.ml","closure","function","TRUE","FALSE","(y, mu, n = sum(weights), weights, limit = 10, eps = .Machine$double.eps^0.25,     trace = FALSE) ","MASS","recommended","3.5.1",FALSE
"theta.mm","closure","function","TRUE","FALSE","(y, mu, dfr, weights, limit = 10, eps = .Machine$double.eps^0.25) ","MASS","recommended","3.5.1",FALSE
"topo","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"truehist","closure","function","TRUE","FALSE","(data, nbins = ""Scott"", h, x0 = -h/1000, breaks, prob = TRUE,     xlim = range(breaks), ymax = max(est), col = ""cyan"", xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","3.5.1",FALSE
"ucv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","recommended","3.5.1",FALSE
"waders","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"whiteside","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"width.SJ","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax, method = c(""ste"",     ""dpi"")) ","MASS","recommended","3.5.1",FALSE
"write.matrix","closure","function","TRUE","FALSE","(x, file = """", sep = "" "", blocksize) ","MASS","recommended","3.5.1",FALSE
"wtloss","list","data.frame","FALSE","FALSE","NA","MASS","recommended","3.5.1",FALSE
"%&%","closure","standardGeneric","TRUE","TRUE","(x, y) ","Matrix","recommended","3.5.1",FALSE
"..2dge","closure","function","TRUE","FALSE","(from) ","Matrix","recommended","3.5.1", TRUE
".C2nC","closure","function","TRUE","FALSE","(from, isTri = is(from, ""triangularMatrix"")) ","Matrix","recommended","3.5.1", TRUE
".SuiteSparse_version","closure","function","TRUE","FALSE","() ","Matrix","recommended","3.5.1", TRUE
".T2Cmat","closure","function","TRUE","FALSE","(from, isTri = is(from, ""triangularMatrix"")) ","Matrix","recommended","3.5.1", TRUE
".__C__BunchKaufman","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__CHMfactor","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__CHMsimpl","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__CHMsuper","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__Cholesky","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__CholeskyFactorization","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__CsparseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__LU","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__Matrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__MatrixFactorization","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__RsparseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__Schur","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__TsparseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__abIndex","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__atomicVector","S4","ClassUnionRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__compMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__corMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dCHMsimpl","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dCHMsuper","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__ddenseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__ddiMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__denseLU","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__denseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dgCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dgRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dgTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dgeMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__diagonalMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dpoMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dppMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dsCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dsRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dsTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dspMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dsparseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dsparseVector","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dsyMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dtCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dtRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dtTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dtpMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__dtrMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__generalMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__iMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__indMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__index","S4","ClassUnionRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__isparseVector","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__ldenseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__ldiMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lgCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lgRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lgTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lgeMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lsCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lsRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lsTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lspMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lsparseMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lsparseVector","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__lsyMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__ltCMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__ltRMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__ltTMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__ltpMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__ltrMatrix","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__nCHMsimpl","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
".__C__nCHMsuper","S4","classRepresentation","TRUE","FALSE","NA","Matrix","recommended","3.5.1", TRUE
