"name","type","class","exported","S4generic","args","package","priority","Rversion","hidden"
"confint.lm","closure","function","TRUE","FALSE","(object, parm, level = 0.95, ...) ","MASS","NA","1.4.1",FALSE
"confint.nls","closure","function","TRUE","FALSE","(object, parm = seq(along = pnames), level = 0.95, ...) ","MASS","NA","1.4.1",FALSE
"confint.profile.glm","closure","function","TRUE","FALSE","(object, parm = seq(along = pnames), level = 0.95, ...) ","MASS","NA","1.4.1",FALSE
"confint.profile.nls","closure","function","TRUE","FALSE","(object, parm = seq(along = pnames), level = 0.95, ...) ","MASS","NA","1.4.1",FALSE
"contr.sdif","closure","function","TRUE","FALSE","(n, contrasts = TRUE) ","MASS","NA","1.4.1",FALSE
"corresp","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"corresp.crosstabs","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"corresp.data.frame","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"corresp.default","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"corresp.factor","closure","function","TRUE","FALSE","(x, y, ...) ","MASS","NA","1.4.1",FALSE
"corresp.formula","closure","function","TRUE","FALSE","(formula, data = parent.frame(), ...) ","MASS","NA","1.4.1",FALSE
"corresp.matrix","closure","function","TRUE","FALSE","(x, nf = 1, ...) ","MASS","NA","1.4.1",FALSE
"cov.trob","closure","function","TRUE","FALSE","(x, wt = rep(1, n), cor = FALSE, center = TRUE, nu = 5,     maxit = 25, tol = 0.01) ","MASS","NA","1.4.1",FALSE
"denumerate","closure","function","TRUE","FALSE","(x) ","MASS","NA","1.4.1",FALSE
"denumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","NA","1.4.1",FALSE
"diagnostics","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"diagnostics.VRarima","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"dose.p","closure","function","TRUE","FALSE","(obj, cf = 1:2, p = 0.5) ","MASS","NA","1.4.1",FALSE
"dropterm","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"dropterm.default","closure","function","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq""),     k = 2, sorted = FALSE, trace = FALSE, ...) ","MASS","NA","1.4.1",FALSE
"dropterm.glm","closure","function","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq"",     ""F""), k = 2, sorted = FALSE, trace = FALSE, ...) ","MASS","NA","1.4.1",FALSE
"dropterm.lm","closure","function","TRUE","FALSE","(object, scope = drop.scope(object), scale = 0, test = c(""none"",     ""Chisq"", ""F""), k = 2, sorted = FALSE, ...) ","MASS","NA","1.4.1",FALSE
"dropterm.mlm","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"dropterm.negbin","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"dropterm.survreg","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"enlist","closure","function","TRUE","FALSE","(vec) ","MASS","NA","1.4.1",FALSE
"eqscplot","closure","function","TRUE","FALSE","(x, y, ratio = 1, tol = 0.04, uin, xlim = range(x[is.finite(x)]),     ylim = range(y[is.finite(y)]), xlab, ylab, ...) ","MASS","NA","1.4.1",FALSE
"extractAIC.loglm","closure","function","TRUE","FALSE","(fit, scale, k = 2, ...) ","MASS","NA","1.4.1",FALSE
"extractAIC.polr","closure","function","TRUE","FALSE","(fit, scale = 0, k = 2, ...) ","MASS","NA","1.4.1",FALSE
"family.negbin","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"fbeta","closure","function","TRUE","FALSE","(x, alpha, beta) ","MASS","NA","1.4.1",FALSE
"fitdistr","closure","function","TRUE","FALSE","(x, densfun, start, ...) ","MASS","NA","1.4.1",FALSE
"fitted.loglm","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"fractions","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"frequency.polygon","closure","function","TRUE","FALSE","(x, nclass = nclass.freq(x), xlab = """", ylab = """", ...) ","MASS","NA","1.4.1",FALSE
"gamma.dispersion","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"gamma.shape","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"gamma.shape.glm","closure","function","TRUE","FALSE","(object, it.lim = 10, eps.max = .Machine$double.eps^0.25,     verbose = FALSE, ...) ","MASS","NA","1.4.1",FALSE
"ginv","closure","function","TRUE","FALSE","(X, tol = sqrt(.Machine$double.eps)) ","MASS","NA","1.4.1",FALSE
"glm.convert","closure","function","TRUE","FALSE","(object) ","MASS","NA","1.4.1",FALSE
"glm.nb","closure","function","TRUE","FALSE","(formula = formula(data), data = parent.frame(), weights,     subset, na.action, start = eta, control = glm.control(...),     method = ""glm.fit"", model = TRUE, x = FALSE, y = TRUE, contrasts = NULL,     ..., init.theta, link = log) ","MASS","NA","1.4.1",FALSE
"glmmPQL","closure","function","TRUE","FALSE","(fixed, random, family, data, correlation, weights,     control, niter = 10, verbose = TRUE, ...) ","MASS","NA","1.4.1",FALSE
"hist.FD","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","NA","1.4.1",FALSE
"hist.scott","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","NA","1.4.1",FALSE
"huber","closure","function","TRUE","FALSE","(y, k = 1.5, tol = 1e-06) ","MASS","NA","1.4.1",FALSE
"hubers","closure","function","TRUE","FALSE","(y, k = 1.5, mu, s, initmu = median(y), tol = 1e-06) ","MASS","NA","1.4.1",FALSE
"is.fractions","closure","function","TRUE","FALSE","(f) ","MASS","NA","1.4.1",FALSE
"isoMDS","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, maxit = 50, trace = TRUE) ","MASS","NA","1.4.1",FALSE
"kde2d","closure","function","TRUE","FALSE","(x, y, h, n = 25, lims = c(range(x), range(y))) ","MASS","NA","1.4.1",FALSE
"lda","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"lda.data.frame","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"lda.default","closure","function","TRUE","FALSE","(x, grouping, prior = proportions, tol = 1e-04, method = c(""moment"",     ""mle"", ""mve"", ""t""), CV = FALSE, nu = 5, ...) ","MASS","NA","1.4.1",FALSE
"lda.formula","closure","function","TRUE","FALSE","(formula, data = NULL, ..., subset, na.action = na.fail) ","MASS","NA","1.4.1",FALSE
"lda.matrix","closure","function","TRUE","FALSE","(x, grouping, ..., subset, na.action = na.fail) ","MASS","NA","1.4.1",FALSE
"ldahist","closure","function","TRUE","FALSE","(data, g, nbins = 25, h, x0 = -h/1000, breaks, xlim = range(breaks),     ymax = 0, width, type = c(""histogram"", ""density"", ""both""),     sep = (type != ""density""), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","NA","1.4.1",FALSE
"lm.gls","closure","function","TRUE","FALSE","(formula, data, W, subset, na.action, inverse = FALSE,     method = ""qr"", model = FALSE, x = FALSE, y = FALSE, contrasts = NULL,     ...) ","MASS","NA","1.4.1",FALSE
"lm.ridge","closure","function","TRUE","FALSE","(formula, data, subset, na.action, lambda = 0, model = FALSE,     x = FALSE, y = FALSE, contrasts = NULL, ...) ","MASS","NA","1.4.1",FALSE
"lmwork","closure","function","TRUE","FALSE","(object) ","MASS","NA","1.4.1",FALSE
"loglm","closure","function","TRUE","FALSE","(formula, data = parent.frame(), subset, na.action,     ...) ","MASS","NA","1.4.1",FALSE
"loglm1","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","NA","1.4.1",FALSE
"loglm1.data.frame","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","NA","1.4.1",FALSE
"loglm1.default","closure","function","TRUE","FALSE","(formula, data, start = rep(1, length(data)), fitted = FALSE,     keep.frequencies = fitted, param = TRUE, eps = 1/10, iter = 40,     print = FALSE, ...) ","MASS","NA","1.4.1",FALSE
"loglm1.xtabs","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","NA","1.4.1",FALSE
"logtrans","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"logtrans.default","closure","function","TRUE","FALSE","(object, ..., alpha = seq(0.5, 6, by = 0.25) - min(y),     plotit = length(dev.list()) > 0, interp = (plotit && (m <         100)), xlab = ""alpha"", ylab = ""log Likelihood"") ","MASS","NA","1.4.1",FALSE
"logtrans.formula","closure","function","TRUE","FALSE","(object, data = NULL, ...) ","MASS","NA","1.4.1",FALSE
"logtrans.lm","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"mca","closure","function","TRUE","FALSE","(df, nf = 2, abbrev = FALSE) ","MASS","NA","1.4.1",FALSE
"model.frame.lda","closure","function","TRUE","FALSE","(formula, data = NULL, na.action = NULL, ...) ","MASS","NA","1.4.1",FALSE
"model.frame.polr","closure","function","TRUE","FALSE","(formula, data, na.action, ...) ","MASS","NA","1.4.1",FALSE
"model.frame.qda","closure","function","TRUE","FALSE","(formula, data = NULL, na.action = NULL, ...) ","MASS","NA","1.4.1",FALSE
"mvrnorm","closure","function","TRUE","FALSE","(n = 1, mu, Sigma, tol = 1e-06, empirical = FALSE) ","MASS","NA","1.4.1",FALSE
"nclass.freq","closure","function","TRUE","FALSE","(x) ","MASS","NA","1.4.1",FALSE
"neg.bin","closure","function","TRUE","FALSE","(theta = stop(""theta must be given"")) ","MASS","NA","1.4.1",FALSE
"negative.binomial","closure","function","TRUE","FALSE","(theta = stop(""theta must be specified""), link = ""log"") ","MASS","NA","1.4.1",FALSE
"negexp.SSival","closure","function","TRUE","FALSE","(mCall, data, LHS) ","MASS","NA","1.4.1",FALSE
"pairs.lda","closure","function","TRUE","FALSE","(x, labels = colnames(x), panel = panel.lda, dimen,     abbrev = FALSE, ..., cex = 0.7, type = c(""std"", ""trellis"")) ","MASS","NA","1.4.1",FALSE
"pairs.profile","closure","function","TRUE","FALSE","(x, colours = 2:3, ...) ","MASS","NA","1.4.1",FALSE
"parcoord","closure","function","TRUE","FALSE","(x, col = 1, lty = 1, ...) ","MASS","NA","1.4.1",FALSE
"plot.correspondence","closure","function","TRUE","FALSE","(x, scale = 1, ...) ","MASS","NA","1.4.1",FALSE
"plot.lda","closure","function","TRUE","FALSE","(x, panel = panel.lda, ..., cex = 0.7, dimen, abbrev = FALSE,     xlab = ""LD1"", ylab = ""LD2"") ","MASS","NA","1.4.1",FALSE
"plot.mca","closure","function","TRUE","FALSE","(x, rows = TRUE, col, cex = par(""cex""), ...) ","MASS","NA","1.4.1",FALSE
"plot.profile","closure","function","TRUE","FALSE","(x, nseg, ...) ","MASS","NA","1.4.1",FALSE
"plot.ridgelm","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"polr","closure","function","TRUE","FALSE","(formula, data = NULL, weights, start, ..., subset,     na.action = na.fail, contrasts = NULL, Hess = FALSE) ","MASS","NA","1.4.1",FALSE
"predict.VRarima","closure","function","TRUE","FALSE","(object, n.ahead = 1, se.fit = TRUE, ...) ","MASS","NA","1.4.1",FALSE
"predict.lda","closure","function","TRUE","FALSE","(object, newdata, prior = object$prior, dimen, method = c(""plug-in"",     ""predictive"", ""debiased""), ...) ","MASS","NA","1.4.1",FALSE
"predict.mca","closure","function","TRUE","FALSE","(object, newdata, type = c(""row"", ""factor""), ...) ","MASS","NA","1.4.1",FALSE
"predict.polr","closure","function","TRUE","FALSE","(object, newdata, type = c(""class"", ""probs""), ...) ","MASS","NA","1.4.1",FALSE
"predict.qda","closure","function","TRUE","FALSE","(object, newdata, prior = object$prior, method = c(""plug-in"",     ""predictive"", ""debiased"", ""looCV""), ...) ","MASS","NA","1.4.1",FALSE
"print.Anova","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.VRarima","closure","function","TRUE","FALSE","(x, digits = max(3, options(""digits"")$digits - 3), se = TRUE,     ...) ","MASS","NA","1.4.1",FALSE
"print.abbrev","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.anova.loglm","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.correspondence","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.fitdistr","closure","function","TRUE","FALSE","(x, digits = getOption(""digits""), ...) ","MASS","NA","1.4.1",FALSE
"print.fractions","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.gamma.shape","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.glm.dose","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.lda","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.loglm","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.mca","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.polr","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.qda","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.ridgelm","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.rlm","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.rms.curv","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.summary.loglm","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.summary.negbin","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"print.summary.polr","closure","function","TRUE","FALSE","(x, digits = x$digits, ...) ","MASS","NA","1.4.1",FALSE
"print.summary.rlm","closure","function","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), ...) ","MASS","NA","1.4.1",FALSE
"profile.glm","closure","function","TRUE","FALSE","(fitted, which = 1:p, alpha = 0.01, maxsteps = 10, del = zmax/5,     trace = FALSE, ...) ","MASS","NA","1.4.1",FALSE
"psi.bisquare","closure","function","TRUE","FALSE","(u, c = 4.685, deriv = 0) ","MASS","NA","1.4.1",FALSE
"psi.hampel","closure","function","TRUE","FALSE","(u, a = 2, b = 4, c = 8, deriv = 0) ","MASS","NA","1.4.1",FALSE
"psi.huber","closure","function","TRUE","FALSE","(u, k = 1.345, deriv = 0) ","MASS","NA","1.4.1",FALSE
"qda","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"qda.data.frame","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"qda.default","closure","function","TRUE","FALSE","(x, grouping, prior = proportions, method = c(""moment"",     ""mle"", ""mve"", ""t""), CV = FALSE, nu = 5, ...) ","MASS","NA","1.4.1",FALSE
"qda.formula","closure","function","TRUE","FALSE","(formula, data = NULL, ..., subset, na.action = na.fail) ","MASS","NA","1.4.1",FALSE
"qda.matrix","closure","function","TRUE","FALSE","(x, grouping, ..., subset, na.action = na.fail) ","MASS","NA","1.4.1",FALSE
"rational","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"renumerate","closure","function","TRUE","FALSE","(x) ","MASS","NA","1.4.1",FALSE
"renumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","NA","1.4.1",FALSE
"residuals.loglm","closure","function","TRUE","FALSE","(object, type = c(""deviance"", ""pearson"", ""response""),     ...) ","MASS","NA","1.4.1",FALSE
"rlm","closure","function","TRUE","FALSE","(x, ...) ","MASS","NA","1.4.1",FALSE
"rlm.default","closure","function","TRUE","FALSE","(x, y, weights, ..., w = rep(1, nrow(x)), init = ""ls"",     psi = psi.huber, scale.est = c(""MAD"", ""Huber"", ""proposal 2""),     k2 = 1.345, method = c(""M"", ""MM""), wt.method = c(""case"",         ""inv.var""), maxit = 20, acc = 1e-04, test.vec = ""resid"") ","MASS","NA","1.4.1",FALSE
"rlm.formula","closure","function","TRUE","FALSE","(x, data = NULL, weights, ..., subset, na.action = na.fail,     method = c(""M"", ""MM"", ""model.frame""), wt.method = c(""case"",         ""inv.var""), model = TRUE, x.ret = TRUE, y.ret = FALSE,     contrasts = NULL) ","MASS","NA","1.4.1",FALSE
"rms.curv","closure","function","TRUE","FALSE","(obj) ","MASS","NA","1.4.1",FALSE
"rnegbin","closure","function","TRUE","FALSE","(n, mu = n, theta = stop(""theta must be given"")) ","MASS","NA","1.4.1",FALSE
"rowSums","closure","function","TRUE","FALSE","(x) ","MASS","NA","1.4.1",FALSE
"sammon","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, niter = 100, trace = TRUE,     magic = 0.2, tol = 1e-04) ","MASS","NA","1.4.1",FALSE
"select","closure","function","TRUE","FALSE","(obj) ","MASS","NA","1.4.1",FALSE
"select.ridgelm","closure","function","TRUE","FALSE","(obj) ","MASS","NA","1.4.1",FALSE
"stdres","closure","function","TRUE","FALSE","(object) ","MASS","NA","1.4.1",FALSE
"stepAIC","closure","function","TRUE","FALSE","(object, scope, scale = 0, direction = c(""both"", ""backward"",     ""forward""), trace = 1, keep = NULL, steps = 1000, use.start = FALSE,     k = 2, ...) ","MASS","NA","1.4.1",FALSE
"studres","closure","function","TRUE","FALSE","(object) ","MASS","NA","1.4.1",FALSE
"summary.loglm","closure","function","TRUE","FALSE","(object, fitted = FALSE, ...) ","MASS","NA","1.4.1",FALSE
"summary.negbin","closure","function","TRUE","FALSE","(object, dispersion = 1, correlation = TRUE, ...) ","MASS","NA","1.4.1",FALSE
"summary.polr","closure","function","TRUE","FALSE","(object, digits = max(3, .Options$digits - 3), correlation = FALSE,     ...) ","MASS","NA","1.4.1",FALSE
"summary.rlm","closure","function","TRUE","FALSE","(object, method = c(""XtX"", ""XtWX""), correlation = TRUE,     ...) ","MASS","NA","1.4.1",FALSE
"t.fractions","closure","function","TRUE","FALSE","(x) ","MASS","NA","1.4.1",FALSE
"theta.md","closure","function","TRUE","FALSE","(y, u, dfr, limit = 20, eps = .Machine$double.eps^0.25) ","MASS","NA","1.4.1",FALSE
"theta.ml","closure","function","TRUE","FALSE","(y, mu, n = length(y), limit = 10, eps = .Machine$double.eps^0.25,     trace = FALSE) ","MASS","NA","1.4.1",FALSE
"theta.mm","closure","function","TRUE","FALSE","(y, u, dfr, limit = 10, eps = .Machine$double.eps^0.25) ","MASS","NA","1.4.1",FALSE
"truehist","closure","function","TRUE","FALSE","(data, nbins = ""Scott"", h, x0 = -h/1000, breaks, prob = TRUE,     xlim = range(breaks), ymax = max(est), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","NA","1.4.1",FALSE
"ucv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","NA","1.4.1",FALSE
"update.loglm","closure","function","TRUE","FALSE","(object, formula, ...) ","MASS","NA","1.4.1",FALSE
"vcov","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"vcov.glm","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"vcov.lm","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"vcov.nls","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"vcov.polr","closure","function","TRUE","FALSE","(object, ...) ","MASS","NA","1.4.1",FALSE
"width.SJ","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax, method = c(""ste"",     ""dpi"")) ","MASS","NA","1.4.1",FALSE
"write.matrix","closure","function","TRUE","FALSE","(x, file = """", sep = "" "", blocksize) ","MASS","NA","1.4.1",FALSE
"!","builtin","function","TRUE","NA","","base","NA","1.4.1",FALSE
"!=","builtin","function","TRUE","NA","","base","NA","1.4.1",FALSE
"$","special","function","TRUE","NA","","base","NA","1.4.1",FALSE
"$<-","special","function","TRUE","NA","","base","NA","1.4.1",FALSE
"%%","builtin","function","TRUE","NA","","base","NA","1.4.1",FALSE
