"name","type","class","exported","generic","args","package","Rversion"
"addterm.survreg","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"anova.loglm","closure","function","TRUE","FALSE","(object, ..., test = c(""Chisq"", ""chisq"", ""LR"")) ","MASS","1.6.0"
"anova.negbin","closure","function","TRUE","FALSE","(object, ..., test = ""Chisq"") ","MASS","1.6.0"
"area","closure","function","TRUE","FALSE","(f, a, b, ..., fa = f(a, ...), fb = f(b, ...), limit = 10,     eps = 1e-05) ","MASS","1.6.0"
"as.character.fractions","closure","function","TRUE","FALSE","(x) ","MASS","1.6.0"
"as.fractions","closure","function","TRUE","FALSE","(x) ","MASS","1.6.0"
"bandwidth.nrd","closure","function","TRUE","FALSE","(x) ","MASS","1.6.0"
"bcv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","1.6.0"
"biplot.bdr","closure","function","TRUE","FALSE","(obs, bivars, col, cex = rep(par(""cex""), 2), olab = NULL,     vlab = NULL, xlim = NULL, ylim = NULL, ...) ","MASS","1.6.0"
"biplot.correspondence","closure","function","TRUE","FALSE","(obj, type = c(""symmetric"", ""rows"", ""columns""), ...) ","MASS","1.6.0"
"boxcox","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"boxcox.default","closure","function","TRUE","FALSE","(object, lambda = seq(-2, 2, 1/10), plotit = length(dev.list()) >     0, interp = (plotit && (m < 100)), eps = 1/50, xlab = ""lambda"",     ylab = ""log-Likelihood"", ...) ","MASS","1.6.0"
"boxcox.formula","closure","function","TRUE","FALSE","(object, lambda = seq(-2, 2, 1/10), plotit = length(dev.list()) >     0, interp = (plotit && (m < 100)), eps = 1/50, xlab = ""lambda"",     ylab = ""log-Likelihood"", ...) ","MASS","1.6.0"
"boxcox.lm","closure","function","TRUE","FALSE","(object, lambda = seq(-2, 2, 1/10), plotit = length(dev.list()) >     0, interp = (plotit && (m < 100)), eps = 1/50, xlab = ""lambda"",     ylab = ""log-Likelihood"", ...) ","MASS","1.6.0"
"coef.fitdistr","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"coef.lda","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"coef.loglm","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"con2tr","closure","function","TRUE","FALSE","(obj) ","MASS","1.6.0"
"confint","closure","function","TRUE","FALSE","(object, parm, level = 0.95, ...) ","MASS","1.6.0"
"confint.glm","closure","function","TRUE","FALSE","(object, parm, level = 0.95, trace = FALSE, ...) ","MASS","1.6.0"
"confint.lm","closure","function","TRUE","FALSE","(object, parm, level = 0.95, ...) ","MASS","1.6.0"
"confint.nls","closure","function","TRUE","FALSE","(object, parm = seq(along = pnames), level = 0.95, ...) ","MASS","1.6.0"
"confint.profile.glm","closure","function","TRUE","FALSE","(object, parm = seq(along = pnames), level = 0.95, ...) ","MASS","1.6.0"
"confint.profile.nls","closure","function","TRUE","FALSE","(object, parm = seq(along = pnames), level = 0.95, ...) ","MASS","1.6.0"
"contr.sdif","closure","function","TRUE","FALSE","(n, contrasts = TRUE) ","MASS","1.6.0"
"corresp","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"corresp.crosstabs","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"corresp.data.frame","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"corresp.default","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"corresp.factor","closure","function","TRUE","FALSE","(x, y, ...) ","MASS","1.6.0"
"corresp.formula","closure","function","TRUE","FALSE","(formula, data = parent.frame(), ...) ","MASS","1.6.0"
"corresp.matrix","closure","function","TRUE","FALSE","(x, nf = 1, ...) ","MASS","1.6.0"
"cov.trob","closure","function","TRUE","FALSE","(x, wt = rep(1, n), cor = FALSE, center = TRUE, nu = 5,     maxit = 25, tol = 0.01) ","MASS","1.6.0"
"denumerate","closure","function","TRUE","FALSE","(x) ","MASS","1.6.0"
"denumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","1.6.0"
"dose.p","closure","function","TRUE","FALSE","(obj, cf = 1:2, p = 0.5) ","MASS","1.6.0"
"dropterm","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"dropterm.default","closure","function","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq""),     k = 2, sorted = FALSE, trace = FALSE, ...) ","MASS","1.6.0"
"dropterm.glm","closure","function","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq"",     ""F""), k = 2, sorted = FALSE, trace = FALSE, ...) ","MASS","1.6.0"
"dropterm.lm","closure","function","TRUE","FALSE","(object, scope = drop.scope(object), scale = 0, test = c(""none"",     ""Chisq"", ""F""), k = 2, sorted = FALSE, ...) ","MASS","1.6.0"
"dropterm.mlm","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"dropterm.negbin","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"dropterm.survreg","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"enlist","closure","function","TRUE","FALSE","(vec) ","MASS","1.6.0"
"eqscplot","closure","function","TRUE","FALSE","(x, y, ratio = 1, tol = 0.04, uin, xlim = range(x[is.finite(x)]),     ylim = range(y[is.finite(y)]), xlab, ylab, ...) ","MASS","1.6.0"
"extractAIC.gls","closure","function","TRUE","FALSE","(fit, scale, k = 2, ...) ","MASS","1.6.0"
"extractAIC.lme","closure","function","TRUE","FALSE","(fit, scale, k = 2, ...) ","MASS","1.6.0"
"extractAIC.loglm","closure","function","TRUE","FALSE","(fit, scale, k = 2, ...) ","MASS","1.6.0"
"extractAIC.polr","closure","function","TRUE","FALSE","(fit, scale = 0, k = 2, ...) ","MASS","1.6.0"
"family.negbin","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"fbeta","closure","function","TRUE","FALSE","(x, alpha, beta) ","MASS","1.6.0"
"fitdistr","closure","function","TRUE","FALSE","(x, densfun, start, ...) ","MASS","1.6.0"
"fitted.loglm","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"fractions","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"frequency.polygon","closure","function","TRUE","FALSE","(x, nclass = nclass.freq(x), xlab = """", ylab = """", ...) ","MASS","1.6.0"
"gamma.dispersion","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"gamma.shape","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"gamma.shape.glm","closure","function","TRUE","FALSE","(object, it.lim = 10, eps.max = .Machine$double.eps^0.25,     verbose = FALSE, ...) ","MASS","1.6.0"
"ginv","closure","function","TRUE","FALSE","(X, tol = sqrt(.Machine$double.eps)) ","MASS","1.6.0"
"glm.convert","closure","function","TRUE","FALSE","(object) ","MASS","1.6.0"
"glm.nb","closure","function","TRUE","FALSE","(formula = formula(data), data = parent.frame(), weights,     subset, na.action, start = NULL, etastart = NULL, control = glm.control(...),     method = ""glm.fit"", model = TRUE, x = FALSE, y = TRUE, contrasts = NULL,     ..., init.theta, link = log) ","MASS","1.6.0"
"glmmPQL","closure","function","TRUE","FALSE","(fixed, random, family, data, correlation, weights,     control, niter = 10, verbose = TRUE, ...) ","MASS","1.6.0"
"hist.FD","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","1.6.0"
"hist.scott","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","1.6.0"
"huber","closure","function","TRUE","FALSE","(y, k = 1.5, tol = 1e-06) ","MASS","1.6.0"
"hubers","closure","function","TRUE","FALSE","(y, k = 1.5, mu, s, initmu = median(y), tol = 1e-06) ","MASS","1.6.0"
"is.fractions","closure","function","TRUE","FALSE","(f) ","MASS","1.6.0"
"isoMDS","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, maxit = 50, trace = TRUE,     tol = 0.001) ","MASS","1.6.0"
"kde2d","closure","function","TRUE","FALSE","(x, y, h, n = 25, lims = c(range(x), range(y))) ","MASS","1.6.0"
"lda","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"lda.data.frame","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"lda.default","closure","function","TRUE","FALSE","(x, grouping, prior = proportions, tol = 1e-04, method = c(""moment"",     ""mle"", ""mve"", ""t""), CV = FALSE, nu = 5, ...) ","MASS","1.6.0"
"lda.formula","closure","function","TRUE","FALSE","(formula, data = NULL, ..., subset, na.action = na.fail) ","MASS","1.6.0"
"lda.matrix","closure","function","TRUE","FALSE","(x, grouping, ..., subset, na.action = na.fail) ","MASS","1.6.0"
"ldahist","closure","function","TRUE","FALSE","(data, g, nbins = 25, h, x0 = -h/1000, breaks, xlim = range(breaks),     ymax = 0, width, type = c(""histogram"", ""density"", ""both""),     sep = (type != ""density""), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","1.6.0"
"lm.gls","closure","function","TRUE","FALSE","(formula, data, W, subset, na.action, inverse = FALSE,     method = ""qr"", model = FALSE, x = FALSE, y = FALSE, contrasts = NULL,     ...) ","MASS","1.6.0"
"lm.ridge","closure","function","TRUE","FALSE","(formula, data, subset, na.action, lambda = 0, model = FALSE,     x = FALSE, y = FALSE, contrasts = NULL, ...) ","MASS","1.6.0"
"lmwork","closure","function","TRUE","FALSE","(object) ","MASS","1.6.0"
"loglm","closure","function","TRUE","FALSE","(formula, data = parent.frame(), subset, na.action,     ...) ","MASS","1.6.0"
"loglm1","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","1.6.0"
"loglm1.data.frame","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","1.6.0"
"loglm1.default","closure","function","TRUE","FALSE","(formula, data, start = rep(1, length(data)), fitted = FALSE,     keep.frequencies = fitted, param = TRUE, eps = 1/10, iter = 40,     print = FALSE, ...) ","MASS","1.6.0"
"loglm1.xtabs","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","1.6.0"
"logtrans","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"logtrans.default","closure","function","TRUE","FALSE","(object, ..., alpha = seq(0.5, 6, by = 0.25) - min(y),     plotit = length(dev.list()) > 0, interp = (plotit && (m <         100)), xlab = ""alpha"", ylab = ""log Likelihood"") ","MASS","1.6.0"
"logtrans.formula","closure","function","TRUE","FALSE","(object, data = NULL, ...) ","MASS","1.6.0"
"logtrans.lm","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"mca","closure","function","TRUE","FALSE","(df, nf = 2, abbrev = FALSE) ","MASS","1.6.0"
"model.frame.lda","closure","function","TRUE","FALSE","(formula, data = NULL, na.action = NULL, ...) ","MASS","1.6.0"
"model.frame.polr","closure","function","TRUE","FALSE","(formula, data, na.action, ...) ","MASS","1.6.0"
"model.frame.qda","closure","function","TRUE","FALSE","(formula, data = NULL, na.action = NULL, ...) ","MASS","1.6.0"
"mvrnorm","closure","function","TRUE","FALSE","(n = 1, mu, Sigma, tol = 1e-06, empirical = FALSE) ","MASS","1.6.0"
"nclass.freq","closure","function","TRUE","FALSE","(x) ","MASS","1.6.0"
"neg.bin","closure","function","TRUE","FALSE","(theta = stop(""theta must be given"")) ","MASS","1.6.0"
"negative.binomial","closure","function","TRUE","FALSE","(theta = stop(""theta must be specified""), link = ""log"") ","MASS","1.6.0"
"negexp.SSival","closure","function","TRUE","FALSE","(mCall, data, LHS) ","MASS","1.6.0"
"pairs.lda","closure","function","TRUE","FALSE","(x, labels = colnames(x), panel = panel.lda, dimen,     abbrev = FALSE, ..., cex = 0.7, type = c(""std"", ""trellis"")) ","MASS","1.6.0"
"pairs.profile","closure","function","TRUE","FALSE","(x, colours = 2:3, ...) ","MASS","1.6.0"
"parcoord","closure","function","TRUE","FALSE","(x, col = 1, lty = 1, ...) ","MASS","1.6.0"
"plot.correspondence","closure","function","TRUE","FALSE","(x, scale = 1, ...) ","MASS","1.6.0"
"plot.lda","closure","function","TRUE","FALSE","(x, panel = panel.lda, ..., cex = 0.7, dimen, abbrev = FALSE,     xlab = ""LD1"", ylab = ""LD2"") ","MASS","1.6.0"
"plot.mca","closure","function","TRUE","FALSE","(x, rows = TRUE, col, cex = par(""cex""), ...) ","MASS","1.6.0"
"plot.profile","closure","function","TRUE","FALSE","(x, nseg, ...) ","MASS","1.6.0"
"plot.ridgelm","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"polr","closure","function","TRUE","FALSE","(formula, data = NULL, weights, start, ..., subset,     na.action = na.fail, contrasts = NULL, Hess = FALSE) ","MASS","1.6.0"
"predict.lda","closure","function","TRUE","FALSE","(object, newdata, prior = object$prior, dimen, method = c(""plug-in"",     ""predictive"", ""debiased""), ...) ","MASS","1.6.0"
"predict.mca","closure","function","TRUE","FALSE","(object, newdata, type = c(""row"", ""factor""), ...) ","MASS","1.6.0"
"predict.polr","closure","function","TRUE","FALSE","(object, newdata, type = c(""class"", ""probs""), ...) ","MASS","1.6.0"
"predict.qda","closure","function","TRUE","FALSE","(object, newdata, prior = object$prior, method = c(""plug-in"",     ""predictive"", ""debiased"", ""looCV""), ...) ","MASS","1.6.0"
"print.Anova","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.abbrev","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.anova.loglm","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.correspondence","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.fitdistr","closure","function","TRUE","FALSE","(x, digits = getOption(""digits""), ...) ","MASS","1.6.0"
"print.fractions","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.gamma.shape","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.glm.dose","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.lda","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.loglm","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.mca","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.polr","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.qda","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.ridgelm","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.rlm","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.rms.curv","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.summary.loglm","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.summary.negbin","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"print.summary.polr","closure","function","TRUE","FALSE","(x, digits = x$digits, ...) ","MASS","1.6.0"
"print.summary.rlm","closure","function","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), ...) ","MASS","1.6.0"
"profile.glm","closure","function","TRUE","FALSE","(fitted, which = 1:p, alpha = 0.01, maxsteps = 10, del = zmax/5,     trace = FALSE, ...) ","MASS","1.6.0"
"psi.bisquare","closure","function","TRUE","FALSE","(u, c = 4.685, deriv = 0) ","MASS","1.6.0"
"psi.hampel","closure","function","TRUE","FALSE","(u, a = 2, b = 4, c = 8, deriv = 0) ","MASS","1.6.0"
"psi.huber","closure","function","TRUE","FALSE","(u, k = 1.345, deriv = 0) ","MASS","1.6.0"
"qda","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"qda.data.frame","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"qda.default","closure","function","TRUE","FALSE","(x, grouping, prior = proportions, method = c(""moment"",     ""mle"", ""mve"", ""t""), CV = FALSE, nu = 5, ...) ","MASS","1.6.0"
"qda.formula","closure","function","TRUE","FALSE","(formula, data = NULL, ..., subset, na.action = na.fail) ","MASS","1.6.0"
"qda.matrix","closure","function","TRUE","FALSE","(x, grouping, ..., subset, na.action = na.fail) ","MASS","1.6.0"
"rational","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"renumerate","closure","function","TRUE","FALSE","(x) ","MASS","1.6.0"
"renumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","1.6.0"
"residuals.loglm","closure","function","TRUE","FALSE","(object, type = c(""deviance"", ""pearson"", ""response""),     ...) ","MASS","1.6.0"
"rlm","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"rlm.default","closure","function","TRUE","FALSE","(x, y, weights, ..., w = rep(1, nrow(x)), init = ""ls"",     psi = psi.huber, scale.est = c(""MAD"", ""Huber"", ""proposal 2""),     k2 = 1.345, method = c(""M"", ""MM""), wt.method = c(""case"",         ""inv.var""), maxit = 20, acc = 1e-04, test.vec = ""resid"") ","MASS","1.6.0"
"rlm.formula","closure","function","TRUE","FALSE","(x, data = NULL, weights, ..., subset, na.action = na.fail,     method = c(""M"", ""MM"", ""model.frame""), wt.method = c(""case"",         ""inv.var""), model = TRUE, x.ret = TRUE, y.ret = FALSE,     contrasts = NULL) ","MASS","1.6.0"
"rms.curv","closure","function","TRUE","FALSE","(obj) ","MASS","1.6.0"
"rnegbin","closure","function","TRUE","FALSE","(n, mu = n, theta = stop(""theta must be given"")) ","MASS","1.6.0"
"sammon","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, niter = 100, trace = TRUE,     magic = 0.2, tol = 1e-04) ","MASS","1.6.0"
"select","closure","function","TRUE","FALSE","(obj) ","MASS","1.6.0"
"select.ridgelm","closure","function","TRUE","FALSE","(obj) ","MASS","1.6.0"
"stdres","closure","function","TRUE","FALSE","(object) ","MASS","1.6.0"
"stepAIC","closure","function","TRUE","FALSE","(object, scope, scale = 0, direction = c(""both"", ""backward"",     ""forward""), trace = 1, keep = NULL, steps = 1000, use.start = FALSE,     k = 2, ...) ","MASS","1.6.0"
"studres","closure","function","TRUE","FALSE","(object) ","MASS","1.6.0"
"summary.loglm","closure","function","TRUE","FALSE","(object, fitted = FALSE, ...) ","MASS","1.6.0"
"summary.negbin","closure","function","TRUE","FALSE","(object, dispersion = 1, correlation = TRUE, ...) ","MASS","1.6.0"
"summary.polr","closure","function","TRUE","FALSE","(object, digits = max(3, .Options$digits - 3), correlation = FALSE,     ...) ","MASS","1.6.0"
"summary.rlm","closure","function","TRUE","FALSE","(object, method = c(""XtX"", ""XtWX""), correlation = TRUE,     ...) ","MASS","1.6.0"
"t.fractions","closure","function","TRUE","FALSE","(x) ","MASS","1.6.0"
"terms.gls","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"terms.lme","closure","function","TRUE","FALSE","(x, ...) ","MASS","1.6.0"
"theta.md","closure","function","TRUE","FALSE","(y, u, dfr, limit = 20, eps = .Machine$double.eps^0.25) ","MASS","1.6.0"
"theta.ml","closure","function","TRUE","FALSE","(y, mu, n = length(y), limit = 10, eps = .Machine$double.eps^0.25,     trace = FALSE) ","MASS","1.6.0"
"theta.mm","closure","function","TRUE","FALSE","(y, u, dfr, limit = 10, eps = .Machine$double.eps^0.25) ","MASS","1.6.0"
"truehist","closure","function","TRUE","FALSE","(data, nbins = ""Scott"", h, x0 = -h/1000, breaks, prob = TRUE,     xlim = range(breaks), ymax = max(est), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","1.6.0"
"ucv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","1.6.0"
"update.loglm","closure","function","TRUE","FALSE","(object, formula, ...) ","MASS","1.6.0"
"vcov.polr","closure","function","TRUE","FALSE","(object, ...) ","MASS","1.6.0"
"width.SJ","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax, method = c(""ste"",     ""dpi"")) ","MASS","1.6.0"
"write.matrix","closure","function","TRUE","FALSE","(x, file = """", sep = "" "", blocksize) ","MASS","1.6.0"
"!","builtin","function","TRUE","NA","","base","1.6.0"
"!=","builtin","function","TRUE","NA","","base","1.6.0"
"$","special","function","TRUE","NA","","base","1.6.0"
"$<-","special","function","TRUE","NA","","base","1.6.0"
"%%","builtin","function","TRUE","NA","","base","1.6.0"
"%*%","builtin","function","TRUE","NA","","base","1.6.0"
"%/%","builtin","function","TRUE","NA","","base","1.6.0"
"%in%","closure","function","TRUE","FALSE","(x, table) ","base","1.6.0"
"%o%","closure","function","TRUE","FALSE","(X, Y, FUN = ""*"", ...) ","base","1.6.0"
"%x%","closure","function","TRUE","FALSE","(X, Y, FUN = ""*"", make.dimnames = FALSE, ...) ","base","1.6.0"
"&","builtin","function","TRUE","NA","","base","1.6.0"
"&&","special","function","TRUE","NA","","base","1.6.0"
"(","builtin","function","TRUE","NA","","base","1.6.0"
"*","builtin","function","TRUE","NA","","base","1.6.0"
"+","builtin","function","TRUE","NA","","base","1.6.0"
"+.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","1.6.0"
"-","builtin","function","TRUE","NA","","base","1.6.0"
"-.POSIXct","closure","function","TRUE","FALSE","(e1, e2) ","base","1.6.0"
"-.POSIXlt","closure","function","TRUE","FALSE","(e1, e2) ","base","1.6.0"
"-.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","1.6.0"
".Alias","closure","function","TRUE","FALSE","(...) ","base","1.6.0"
".AutoloadEnv","environment","environment","TRUE","FALSE","NA","base","1.6.0"
".BaseNamespaceEnv","environment","environment","TRUE","FALSE","NA","base","1.6.0"
".C","builtin","function","TRUE","NA","","base","1.6.0"
".Call","builtin","function","TRUE","NA","","base","1.6.0"
".Call.graphics","builtin","function","TRUE","NA","","base","1.6.0"
".Defunct","closure","function","TRUE","FALSE","() ","base","1.6.0"
".Deprecated","closure","function","TRUE","FALSE","(new) ","base","1.6.0"
".Device","character","character","TRUE","FALSE","NA","base","1.6.0"
".Devices","pairlist","pairlist","TRUE","FALSE","NA","base","1.6.0"
".External","builtin","function","TRUE","NA","","base","1.6.0"
".External.graphics","builtin","function","TRUE","NA","","base","1.6.0"
".First","closure","function","TRUE","FALSE","() ","base","1.6.0"
".Fortran","builtin","function","TRUE","NA","","base","1.6.0"
".GlobalEnv","environment","environment","TRUE","FALSE","NA","base","1.6.0"
".Internal","special","function","TRUE","NA","","base","1.6.0"
".Last.value","character","character","TRUE","FALSE","NA","base","1.6.0"
".Library","character","character","TRUE","FALSE","NA","base","1.6.0"
".Machine","list","list","TRUE","FALSE","NA","base","1.6.0"
".NotYetImplemented","closure","function","TRUE","FALSE","() ","base","1.6.0"
".NotYetUsed","closure","function","TRUE","FALSE","(arg, error = TRUE) ","base","1.6.0"
".Options","pairlist","pairlist","TRUE","FALSE","NA","base","1.6.0"
".Pars","character","character","TRUE","FALSE","NA","base","1.6.0"
".Platform","list","list","TRUE","FALSE","NA","base","1.6.0"
".PostScript.Options","list","list","TRUE","FALSE","NA","base","1.6.0"
".Primitive","builtin","function","TRUE","NA","","base","1.6.0"
".Script","closure","function","TRUE","FALSE","(interpreter, script, args, ...) ","base","1.6.0"
".cbind.ts","closure","function","TRUE","FALSE","(sers, nmsers, dframe = FALSE, union = TRUE) ","base","1.6.0"
".dynLibs","closure","function","TRUE","FALSE","(new) ","base","1.6.0"
".find.package","closure","function","TRUE","FALSE","(package, lib.loc = NULL, quiet = FALSE, verbose = getOption(""verbose"")) ","base","1.6.0"
".isMethodsDispatchOn","closure","function","TRUE","FALSE","(onOff = NULL) ","base","1.6.0"
".leap.seconds","double","POSIXt/POSIXct","TRUE","FALSE","NA","base","1.6.0"
".libPaths","closure","function","TRUE","FALSE","(new) ","base","1.6.0"
".packages","closure","function","TRUE","FALSE","(all.available = FALSE, lib.loc = NULL) ","base","1.6.0"
