"name","type","class","exported","S4generic","args","package","priority","Rversion"
"profile                      ","closure    ","           ","TRUE","FALSE","(fitted, which, maxpts, ...)                                                                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.99.0"
"proj                         ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"proj.aov                     ","closure    ","           ","TRUE","FALSE","(object, onedf = FALSE, unweighted.scale = FALSE)                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.99.0"
"proj.aovlist                 ","closure    ","           ","TRUE","FALSE","(object, onedf = FALSE, unweighted.scale = FALSE)                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.99.0"
"proj.default                 ","closure    ","           ","TRUE","FALSE","(object, onedf = TRUE, ...)                                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.99.0"
"proj.lm                      ","closure    ","           ","TRUE","FALSE","(object, onedf = FALSE, unweighted.scale = FALSE)                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.99.0"
"prompt                       ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"prompt.data.frame            ","closure    ","           ","TRUE","FALSE","(object, filename = paste0(name, \"".Rd\""))                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.99.0"
"prompt.default               ","closure    ","           ","TRUE","FALSE","(object, filename = paste0(name, \"".Rd\""), force.function = FALSE)                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.99.0"
"prop.table                   ","closure    ","           ","TRUE","FALSE","(x, margin)                                                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.99.0"
"provide                      ","closure    ","           ","TRUE","FALSE","(package)                                                                                                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.99.0"
"ps.options                   ","closure    ","           ","TRUE","FALSE","(..., reset = FALSE, override.check = FALSE)                                                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.99.0"
"psignrank                    ","closure    ","           ","TRUE","FALSE","(q, n, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"pt                           ","closure    ","           ","TRUE","FALSE","(q, df, ncp, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.99.0"
"ptukey                       ","closure    ","           ","TRUE","FALSE","(q, nmeans, df, nranges = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.99.0"
"punif                        ","closure    ","           ","TRUE","FALSE","(q, min = 0, max = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"pweibull                     ","closure    ","           ","TRUE","FALSE","(q, shape, scale = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"pwilcox                      ","closure    ","           ","TRUE","FALSE","(q, m, n, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.99.0"
"q                            ","closure    ","           ","TRUE","FALSE","(save = \""default\"", status = 0, runLast = TRUE)                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"qbeta                        ","closure    ","           ","TRUE","FALSE","(p, shape1, shape2, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.99.0"
"qbinom                       ","closure    ","           ","TRUE","FALSE","(p, size, prob, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.99.0"
"qcauchy                      ","closure    ","           ","TRUE","FALSE","(p, location = 0, scale = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.99.0"
"qchisq                       ","closure    ","           ","TRUE","FALSE","(p, df, ncp = 0, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.99.0"
"qexp                         ","closure    ","           ","TRUE","FALSE","(p, rate = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.99.0"
"qf                           ","closure    ","           ","TRUE","FALSE","(p, df1, df2, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.99.0"
"qgamma                       ","closure    ","           ","TRUE","FALSE","(p, shape, scale = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"qgeom                        ","closure    ","           ","TRUE","FALSE","(p, prob, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.99.0"
"qhyper                       ","closure    ","           ","TRUE","FALSE","(p, m, n, k, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.99.0"
"qlnorm                       ","closure    ","           ","TRUE","FALSE","(p, meanlog = 0, sdlog = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"qlogis                       ","closure    ","           ","TRUE","FALSE","(p, location = 0, scale = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.99.0"
"qnbinom                      ","closure    ","           ","TRUE","FALSE","(p, size, prob, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.99.0"
"qnchisq                      ","closure    ","           ","TRUE","FALSE","(p, df, lambda)                                                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.99.0"
"qnorm                        ","closure    ","           ","TRUE","FALSE","(p, mean = 0, sd = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"qpois                        ","closure    ","           ","TRUE","FALSE","(p, lambda, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"qqline                       ","closure    ","           ","TRUE","FALSE","(y, ...)                                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"qqnorm                       ","closure    ","           ","TRUE","FALSE","(y, ylim, main = \""Normal Q-Q Plot\"", xlab = \""Theoretical Quantiles\"",     ylab = \""Sample Quantiles\"", plot.it = TRUE, ...)                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"qqplot                       ","closure    ","           ","TRUE","FALSE","(x, y, plot.it = TRUE, xlab = deparse(substitute(x)),     ylab = deparse(substitute(y)), ...)                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"qr                           ","closure    ","           ","TRUE","FALSE","(x, tol = 1e-07)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"qr.Q                         ","closure    ","           ","TRUE","FALSE","(qr, complete = FALSE, Dvec = rep(if (cmplx) 1 + 0+0i else 1,     if (complete) dqr[1] else min(dqr)))                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.99.0"
"qr.R                         ","closure    ","           ","TRUE","FALSE","(qr, complete = FALSE)                                                                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.99.0"
"qr.X                         ","closure    ","           ","TRUE","FALSE","(qr, complete = FALSE, ncol = if (complete) nrow(R) else min(dim(R)))                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.99.0"
"qr.coef                      ","closure    ","           ","TRUE","FALSE","(qr, y)                                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"qr.fitted                    ","closure    ","           ","TRUE","FALSE","(qr, y, k = qr$rank)                                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.99.0"
"qr.qty                       ","closure    ","           ","TRUE","FALSE","(qr, y)                                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"qr.qy                        ","closure    ","           ","TRUE","FALSE","(qr, y)                                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"qr.resid                     ","closure    ","           ","TRUE","FALSE","(qr, y)                                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"qr.solve                     ","closure    ","           ","TRUE","FALSE","(a, b, tol = 1e-07)                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"qsignrank                    ","closure    ","           ","TRUE","FALSE","(p, n, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"qt                           ","closure    ","           ","TRUE","FALSE","(p, df, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.99.0"
"qtukey                       ","closure    ","           ","TRUE","FALSE","(p, nmeans, df, nranges = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.99.0"
"quantile                     ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"quantile.default             ","closure    ","           ","TRUE","FALSE","(x, probs = seq(0, 1, 0.25), na.rm = FALSE, names = TRUE)                                                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.99.0"
"quasi                        ","closure    ","           ","TRUE","FALSE","(link = \""identity\"", variance = \""constant\"")                                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.99.0"
"quit                         ","closure    ","           ","TRUE","FALSE","(save = \""default\"", status = 0, runLast = TRUE)                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"qunif                        ","closure    ","           ","TRUE","FALSE","(p, min = 0, max = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"quote                        ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"qweibull                     ","closure    ","           ","TRUE","FALSE","(p, shape, scale = 1, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"qwilcox                      ","closure    ","           ","TRUE","FALSE","(p, m, n, lower.tail = TRUE, log.p = FALSE)                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.99.0"
"rainbow                      ","closure    ","           ","TRUE","FALSE","(n, s = 1, v = 1, start = 0, end = max(1, n - 1)/n,     gamma = 1)                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.99.0"
"range                        ","closure    ","           ","TRUE","FALSE","(..., na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.99.0"
"range.default                ","closure    ","           ","TRUE","FALSE","(..., na.rm = FALSE, finite = FALSE)                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.99.0"
"rank                         ","closure    ","           ","TRUE","FALSE","(x, na.last = TRUE)                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"rbeta                        ","closure    ","           ","TRUE","FALSE","(n, shape1, shape2)                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"rbind                        ","closure    ","           ","TRUE","FALSE","(..., deparse.level = 1)                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"rbind.data.frame             ","closure    ","           ","TRUE","FALSE","(..., deparse.level = 1)                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"rbinom                       ","closure    ","           ","TRUE","FALSE","(n, size, prob)                                                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.99.0"
"rcauchy                      ","closure    ","           ","TRUE","FALSE","(n, location = 0, scale = 1)                                                                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.99.0"
"rchisq                       ","closure    ","           ","TRUE","FALSE","(n, df, ncp = 0)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"read.csv                     ","closure    ","           ","TRUE","FALSE","(file, header = TRUE, sep = \"",\"", quote = \""\\\""\"", dec = \"".\"",     row.names, col.names, as.is = FALSE, na.strings = \""\"", skip = 0)                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"read.csv2                    ","closure    ","           ","TRUE","FALSE","(file, header = TRUE, sep = \"";\"", quote = \""\\\""\"", dec = \"",\"",     row.names, col.names, as.is = FALSE, na.strings = \""\"", skip = 0)                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"read.fwf                     ","closure    ","           ","TRUE","FALSE","(file, widths, sep = \""\"", as.is = FALSE, skip = 0, row.names,     col.names)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"read.socket                  ","closure    ","           ","TRUE","FALSE","(socket, maxlen = 256, loop = FALSE)                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.99.0"
"read.table                   ","closure    ","           ","TRUE","FALSE","(file, header = FALSE, sep = \""\"", quote = \""\\\""'\"", dec = \"".\"",     row.names, col.names, as.is = FALSE, na.strings = \""NA\"", skip = 0)                                                                                                                                                                                                                                                                             ","base   ","NA","0.99.0"
"read.table.url               ","closure    ","           ","TRUE","FALSE","(url, method = \""auto\"", ...)                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"readline                     ","closure    ","           ","TRUE","FALSE","(prompt = \""\"")                                                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.99.0"
"real                         ","closure    ","           ","TRUE","FALSE","(length = 0)                                                                                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.99.0"
"rect                         ","closure    ","           ","TRUE","FALSE","(xleft, ybottom, xright, ytop, col = NULL, border = par(\""fg\""),     lty = NULL, lwd = par(\""lwd\""), xpd = FALSE)                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.99.0"
"reformulate                  ","closure    ","           ","TRUE","FALSE","(termlabels, response = NULL)                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"regexpr                      ","closure    ","           ","TRUE","FALSE","(pattern, text, extended = TRUE)                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"relevel                      ","closure    ","           ","TRUE","FALSE","(x, ref, ...)                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"relevel.default              ","closure    ","           ","TRUE","FALSE","(x, ref, ...)                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"relevel.factor               ","closure    ","           ","TRUE","FALSE","(x, ref, ...)                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"relevel.ordered              ","closure    ","           ","TRUE","FALSE","(x, ref, ...)                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"remove                       ","closure    ","           ","TRUE","FALSE","(..., list = character(0), pos = -1, envir = pos.to.env(pos),     inherits = FALSE)                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"rep                          ","closure    ","           ","TRUE","FALSE","(x, times, length.out)                                                                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.99.0"
"repeat                       ","special    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"replace                      ","closure    ","           ","TRUE","FALSE","(x, list, values)                                                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.99.0"
"replications                 ","closure    ","           ","TRUE","FALSE","(formula, data = NULL, na.action = na.fail)                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.99.0"
"require                      ","closure    ","           ","TRUE","FALSE","(package, quietly = FALSE, warn.conflicts = TRUE)                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.99.0"
